Projeto,Ano,Tipo,Autor,Ementa,Situação,Cod_Tipo,Id_Projeto,Data_Projeto
4914.0,2013.0,Requerimento,Ana Rossignoli,Solicita retirada de veículo abandonado no bairro Teixeira na rua Elmaia Vaz.,Arquivada,REQ,44898,20/09/2013
4913.0,2013.0,Requerimento,Ana Rossignoli,"Solicita limpeza no córrego Matirubite, no bairro Progresso.",Arquivada,REQ,44897,20/09/2013
4912.0,2013.0,Requerimento,Oliveira Tresse,"Solicita manutenção dos bueiros da rua Diva Garcia, no bairro Linhares.",Arquivada,REQ,45027,19/09/2013
4911.0,2013.0,Requerimento,Oliveira Tresse,"Solicita colocação de postes de iluminação pública, na rua Doutor Pedro Marques, no bairro Caeté.",Arquivada,REQ,45026,19/09/2013
4910.0,2013.0,Requerimento,Oliveira Tresse,"Solicita implantação da rede de saneamento básico, aos moradores do bairro Parque Bela Vista.",Arquivada,REQ,45025,19/09/2013
4909.0,2013.0,Requerimento,Oliveira Tresse,Solicita instalação de sinalização horizontal de trânsito na Avenida Brasil com a rua Santo Colsera.,Arquivada,REQ,45024,19/09/2013
4908.0,2013.0,Requerimento,Oliveira Tresse,"Solicita sinalização de trânsito na rua Luis Fávero, no bairro Bom Jardim.",Arquivada,REQ,45023,19/09/2013
4907.0,2013.0,Requerimento,Oliveira Tresse,Solicita estudo visando adequação de iluminação pública no bairro Parque Bela Vista.,Arquivada,REQ,45022,19/09/2013
4906.0,2013.0,Requerimento,Oliveira Tresse,"Solicita tampa e limpeza de bueiro na rua Pedro Trogo, no bairro Santo Antônio.",Arquivada,REQ,45021,19/09/2013
4905.0,2013.0,Requerimento,Oliveira Tresse,"Solicita revitalização da Praça Graciliano Ramos, no bairro Quintas dda Avenida.",Arquivada,REQ,45020,19/09/2013
4904.0,2013.0,Requerimento,Oliveira Tresse,"Solicita revitalização da Praça Guimarães Rosa, no bairro Bom Clima.",Arquivada,REQ,45019,19/09/2013
4903.0,2013.0,Requerimento,Noraldino Júnior,"Solicita reparo em boba de lobo na rua Nossa Senhora das Graças, no bairro Nossa Senhora das Graças,",Arquivada,REQ,44947,18/09/2013
4902.0,2013.0,Requerimento,Noraldino Júnior,"Solicita capina e limpeza na rua Bias Fortes, no bairro Esplanada.",Arquivada,REQ,44946,18/09/2013
4901.0,2013.0,Requerimento,Noraldino Júnior,"Solicita sinalização horizontal na rua Bernardo Mascarenhas, no bairro Cerâmica.",Arquivada,REQ,44945,18/09/2013
4900.0,2013.0,Requerimento,Noraldino Júnior,"Solicita tapa buraco na rua Senador Feliciano Penna, no bairro Mariano Procópio.",Arquivada,REQ,44944,18/09/2013
4899.0,2013.0,Requerimento,Noraldino Júnior,"Solicita poda de árvore na rua Dr. Nestor Doyle Silva, no bairro Democrata.",Arquivada,REQ,44943,18/09/2013
4898.0,2013.0,Requerimento,Noraldino Júnior,Solicita tapa buraco nas ruas do bairro Democrata.,Arquivada,REQ,44942,18/09/2013
4897.0,2013.0,Requerimento,Noraldino Júnior,Solicita capina e limpeza nas ruas do bairro Santos Anjos.,Arquivada,REQ,44941,18/09/2013
4896.0,2013.0,Requerimento,Noraldino Júnior,Solicita capina e limpeza dasr ruas do bairro Santa Cândida.,Arquivada,REQ,44940,18/09/2013
4895.0,2013.0,Requerimento,Noraldino Júnior,"Solicita poda de árvore na rua Ademir Pedrete dos Santos, no bairro Santa Cândida.",Arquivada,REQ,44939,18/09/2013
4894.0,2013.0,Requerimento,Noraldino Júnior,"Solicita placa de sinalização na rua Professor Raimundo Tavares, no bairro Linhares.",Arquivada,REQ,44938,18/09/2013
4893.0,2013.0,Requerimento,Noraldino Júnior,"Solicita asfaltamento na rua dos Jades, no bairro Marilândia.",Arquivada,REQ,44914,18/09/2013
4892.0,2013.0,Requerimento,Noraldino Júnior,"Solicita asfaltamento da rua José Cirilo, no bairro Linhares.",Arquivada,REQ,44913,19/09/2013
4891.0,2013.0,Requerimento,Noraldino Júnior,"Solicita asfaltamento das ruas entorno da EScola Estadual Saint Clair Magalhães Alves, no bairro Santa Clara.",Arquivada,REQ,44912,18/09/2013
4890.0,2013.0,Requerimento,Noraldino Júnior,"Solicita recapeamento da Avenida rui Barbosa, no bairro Santa Terezinha.",Arquivada,REQ,44911,19/09/2013
4889.0,2013.0,Requerimento,Noraldino Júnior,"Solicita recomposição do asfalto no acesso a rua Coronel Stenio Paula Cunha, no Residencial Miguel Marinho.",Arquivada,REQ,44910,18/09/2013
4888.0,2013.0,Requerimento,Nilton Militão,Solicita limpeza e capina nas ruas do Residencial Miguel Marinho.,Arquivada,REQ,44888,19/09/2013
4887.0,2013.0,Requerimento,Nilton Militão,"Solicita junto a SETTRA, impkantar sinalização de trânsito no Residencial Miguel Marinho.",Arquivada,REQ,44887,19/09/2013
4886.0,2013.0,Requerimento,Nilton Militão,Solicita cobertura nos pontos de ônibus do Residencial Miguel Marinho.,Arquivada,REQ,44886,19/09/2013
4885.0,2013.0,Requerimento,Nilton Militão,"Solicita junto a EMPAV, asfaltamento das ruas do Residencial Miguel Marinho.",Arquivada,REQ,44885,19/09/2013
4884.0,2013.0,Requerimento,Nilton Militão,Solicita colocação de placas de identificação dos nomes das ruas do Residencial Miguel Marinho.,Arquivada,REQ,44884,19/09/2013
4883.0,2013.0,Requerimento,Nilton Militão,"Solicita junto a EMPAV, reparos e mudança no escoamento no asfalto da rua Antonio Joaquim da Silva, no bairro Santa CRuz.",Arquivada,REQ,44883,19/09/2013
4882.0,2013.0,Requerimento,Nilton Militão,"Solicita limpeza e manutenção do bueiro da rua Duardino Longo, no bairro Barbosa Lage.",Arquivada,REQ,44882,19/09/2013
4881.0,2013.0,Requerimento,Nilton Militão,"Solicita junto a EMPAV, asfaltamento da Av. Luiz Vitória Fernandes, no bairro Santa Clara.",Arquivada,REQ,44881,19/09/2013
4880.0,2013.0,Requerimento,Nilton Militão,"Solicita limpeza e desentupimento dos bueiros na rua A, no bairro Santa CRuz.",Arquivada,REQ,44877,19/09/2013
4879.0,2013.0,Requerimento,Nilton Militão,Solicita melhoria na iluminação pública no Residencial Miguel Marinho,Arquivada,REQ,44876,19/09/2013
4878.0,2013.0,Requerimento,Luiz Otávio Fernandes Coelho - Pardal,"Solicita instalação de redutor de velocidadena rua Nossa Senhora Aparecida, no bairro Nossa Senhora Aparecida.",Arquivada,REQ,45018,19/09/2013
4877.0,2013.0,Requerimento,Luiz Otávio Fernandes Coelho - Pardal,"Solicita junto a Secretaria de Saúde, aquisição de pinças e Azitromicina na UAPS do bairro Nossa Senhora Aparecida.",Arquivada,REQ,45017,19/09/2013
4876.0,2013.0,Requerimento,Luiz Otávio Fernandes Coelho - Pardal,"Solicita instalação de ponto de ônibus com cobertura na Avenida Itamar Franco, no bairro Dom Bosco.",Arquivada,REQ,45016,19/09/2013
4875.0,2013.0,Requerimento,Luiz Otávio Fernandes Coelho - Pardal,"Solicita possibilidade de aumentar número de vagas para motocicletas na rua Marechal Deodoro, no Centro.",Arquivada,REQ,45015,19/09/2013
4874.0,2013.0,Requerimento,Luiz Otávio Fernandes Coelho - Pardal,"Solicita instalação de redutor de velocidade na rua Missões, no bairro Nossa Senhora Aparecida.",Arquivada,REQ,44899,19/09/2013
4873.0,2013.0,Requerimento,Isauro Calais,"Solicita canalização do esgoto do Canil da Prefeitura, no bairro São Damião.",Arquivada,REQ,45031,19/09/2013
4872.0,2013.0,Requerimento,Isauro Calais,"Solicita construção de extensão de rede elética com iluminação pública, na rua Francisco Rabelo Correa, no bairro Santa Efigênia.",Arquivada,REQ,45030,19/09/2013
4871.0,2013.0,Requerimento,Chico Evangelista,"Solicita junto a SETTRA, instalação de quebra mola na rua Ivam Batista de Oliveira, no bairro Milho Branco.",Arquivada,REQ,45033,19/09/2013
4870.0,2013.0,Requerimento,Chico Evangelista,"Solicita junto a SETTRA, instalação de quebra mola na rua Milton Ladeira, no bairro Amazônia.",Arquivada,REQ,45032,19/09/2013
4869.0,2013.0,Requerimento,Cido Reis,"Solicita junto a SMO, levantar meio fio na rua Luiz Vicentin no bairro Nova Benfica.",Arquivada,REQ,44992,19/09/2013
4868.0,2013.0,Requerimento,Cido Reis,"Solicita junto a SMO passar a máquina de jogar escoria na Av. Juiz de Fora, no bairro Grama.",Arquivada,REQ,44991,19/09/2013
4867.0,2013.0,Requerimento,Cido Reis,"Solicita junto a SMO, meio fio na rua João Lourenço Marcelino, no bairro Benfica.",Arquivada,REQ,44990,19/09/2013
4866.0,2013.0,Requerimento,Cido Reis,"Solicita junto a SMO, boca de lobo na rua Darcy Vargas, no bairro Ipiranga.",Arquivada,REQ,44989,19/09/2013
4865.0,2013.0,Requerimento,Cido Reis,"Solicita junto a CEmig manutenção da rede elétrica da rua Ana Jose Barbosa de Almeida, no bairro Milho Branco.",Arquivada,REQ,44988,19/09/2013
4864.0,2013.0,Requerimento,Cido Reis,"Solicita junto a SMO, boca de lobo na rua Paula Rodrigues, no bairro Milho Branco.",Arquivada,REQ,44987,19/09/2013
4863.0,2013.0,Requerimento,Cido Reis,"Solicita junto a Cemig, manutenção da rede elétrica da rua Jose Barbosa de Almeida, no bairro Milho Branco.",Arquivada,REQ,44986,19/09/2013
4862.0,2013.0,Requerimento,Cido Reis,"Solicita junto a SMO, boca de lobo na rua Jose Barbosa de Almeida, no bairrro Milho Branco.",Arquivada,REQ,44985,Data nao encontrada
4861.0,2013.0,Requerimento,Cido Reis,"Solicita junto a SMO, limpeza de boca de lobo na rua Paulo Rodrigues, no bairro Milho Branco.",Arquivada,REQ,44984,19/09/2013
4860.0,2013.0,Requerimento,Cido Reis,"Solicita junto ao Demlurb. instalação de cesto para coleta de lixo na rua Evaristo da Veiga, no bairro Benfica.",Arquivada,REQ,44983,19/09/2013
4859.0,2013.0,Requerimento,Cido Reis,"Solicita junto a SMO, limpeza nas bocas de lobo na rua Joaquim Manoel de Souza, no bairro Nova Benfica.",Arquivada,REQ,44982,19/09/2013
4858.0,2013.0,Requerimento,Cido Reis,Solicita construção de uma unidade CAPS no bairro Benfica.,Arquivada,REQ,44981,19/09/2013
4857.0,2013.0,Requerimento,Cido Reis,"Solicita junto a Empav, capina nas praças Joaquim Felício e Santa Rita no bairro Paula Lima.",Arquivada,REQ,44980,19/09/2013
4856.0,2013.0,Requerimento,Cido Reis,"Solicita junto ao Demlurb, instalação , limpeza e capina na rua Ana Sales, no bairro Benfica.",Arquivada,REQ,44979,19/09/2013
4855.0,2013.0,Requerimento,Cido Reis,"Solicita junto ao Demlurb, limpeza em todas as ruas do bairro Paula Lima.",Arquivada,REQ,44978,19/09/2013
4854.0,2013.0,Requerimento,Cido Reis,"Solicita junto ao Demlurb, limpeza e capina na Av. JK, no bairro Barreira do Triunfo.",Arquivada,REQ,44977,19/09/2013
4853.0,2013.0,Requerimento,Ana Rossignoli,"Solicita asfalto na rua Henrique Miranda Sá, no bairro Bom Jardim.",Arquivada,REQ,44948,19/09/2013
4852.0,2013.0,Requerimento,Cido Reis,Solicita autorização para realizar viagem administrativa.,Arquivada,REQ,45014,Data nao encontrada
4851.0,2013.0,Requerimento,Dr. Antônio Aguiar,Solicita oficializar a composição da Frente Parlamentar de Proteção a Criança e ao Adolescente.,Arquivada,REQ,45091,19/09/2013
4848.0,2013.0,Requerimento,Júlio Gasparette,Solicita manutenção e limpeza da praça do bairro Jardim Emaús.,Arquivada,REQ,44957,18/09/2013
4847.0,2013.0,Requerimento,Júlio Gasparette,Solicita melhorias na entrada do bairro Jardim Emaús.,Arquivada,REQ,44956,18/09/2013
4846.0,2013.0,Requerimento,Júlio Gasparette,"Solicita levantamento de boca de lobo e instalação de grade de proteção na rua Maria Belo da Silva, no bairro Jardim Emaús.",Arquivada,REQ,44955,18/09/2013
4845.0,2013.0,Requerimento,Júlio Gasparette,"Solicita substituição das lâmpadas dos postes da rua Francisco Malaquias Tavares, no bairro Jardim Emaús.",Arquivada,REQ,44954,18/09/2013
4844.0,2013.0,Requerimento,Júlio Gasparette,Solicita ampliação e modificação no alinhamento do meio-fio na rua Francisco Malaquias Tavares no bairro Jardim Emaús.,Arquivada,REQ,44953,18/09/2013
4843.0,2013.0,Requerimento,Júlio Gasparette,Solicita limpeza e desentupimento de boca de lobo nas ruas Maria Belo da Silva e Francisco Malaquias Tavares no bairro Jardim Emaús.,Arquivada,REQ,44952,18/09/2013
4842.0,2013.0,Requerimento,Júlio Gasparette,Solicita implantação de aparelhos de ginástica no bairro Jardim Emaús.,Arquivada,REQ,44951,18/09/2013
4841.0,2013.0,Requerimento,Júlio Gasparette,"Solicita fiscalização e notificação do proprietário do terreno para limpeza,capina e cercamento localizado na rua São Pancrácio, no bairro Nossa Senhora Aparecida.",Arquivada,REQ,44950,18/09/2013
4840.0,2013.0,Requerimento,Júlio Gasparette,"Solicita implantação de redutor de velocidade na rua Maria Belo da Silva, no bairro Jardim Emaús.",Arquivada,REQ,44949,18/09/2013
4839.0,2013.0,Requerimento,Noraldino Júnior,"Solicita recapeamento asfáltico na rua Henrique Miranda de Sá, no bairro Bom Jardim.",Arquivada,REQ,45045,18/09/2013
4838.0,2013.0,Requerimento,Noraldino Júnior,"Solicita tapa buraco na rua Esmeria de Jesus, no bairro Bom Jardim.",Arquivada,REQ,45044,18/09/2013
4837.0,2013.0,Requerimento,Noraldino Júnior,"Solicita tapa buraco na rua Ana Cândida, no bairro Linhares.",Arquivada,REQ,45043,18/09/2013
4836.0,2013.0,Requerimento,Noraldino Júnior,"Solicita poda de árvore na rua Montezinas, no bairro Fábrica.",Arquivada,REQ,45042,18/09/2013
4835.0,2013.0,Requerimento,Noraldino Júnior,"Solicita tapa buraco na rua Nazira Mattar de F., no bairro Monte Castelo.",Arquivada,REQ,45041,18/09/2013
4834.0,2013.0,Requerimento,Noraldino Júnior,"Solicita pintura de sinalização na rua Coronel Pedro Porto, no bairro Monte Castelo.",Arquivada,REQ,45040,18/09/2013
4833.0,2013.0,Requerimento,Noraldino Júnior,"Solicita corte de árvore na rua Itatiaia, no bairro Monte Castelo.",Arquivada,REQ,45039,18/09/2013
4832.0,2013.0,Requerimento,Noraldino Júnior,"Solicita poda de árvore nas ruas Evaristo de Sá Alves e Catarina de Castro, no bairro Jardim Glória.",Arquivada,REQ,45038,18/09/2013
4831.0,2013.0,Requerimento,Noraldino Júnior,"Solicita poda de árvore na rua Coronel Vidal , no bairro Mariano Procópio.",Arquivada,REQ,45037,18/09/2013
4830.0,2013.0,Requerimento,Noraldino Júnior,"Solicita reconstrução da calçada da Avenida Getúlio Vargas, no centro.",Arquivada,REQ,45036,18/09/2013
4829.0,2013.0,Requerimento,Noraldino Júnior,Solicita pintura de sinalização horizontal na rua Olivério Pires de Carvalho. no bairro Recanto dos Lagos.,Arquivada,REQ,45035,18/09/2013
4828.0,2013.0,Requerimento,Noraldino Júnior,"Solicita reforma no bueiro da rua Oswaldo Cruz, no centro.",Arquivada,REQ,45034,18/09/2013
4827.0,2013.0,Requerimento,Noraldino Júnior,"Solicita poda de árvore nas ruas Melo Franco e Maria Amélia, no bairro Santa Cecília.",Arquivada,REQ,44930,18/09/2013
4826.0,2013.0,Requerimento,Noraldino Júnior,"Solicita reforma de bueiros em toda extensão da rua Roberto Stiegert, no bairro São Pedro.",Arquivada,REQ,44929,18/09/2013
4825.0,2013.0,Requerimento,Noraldino Júnior,"Solicita recosntrução da calçada da Avenida Brasil, no bairro Mariano Procópio.",Arquivada,REQ,44928,18/09/2013
4824.0,2013.0,Requerimento,Noraldino Júnior,Solicita reconstrução da calçada da Praça do Riachuelo no centro.,Arquivada,REQ,44927,18/09/2013
4823.0,2013.0,Requerimento,Noraldino Júnior,"Solicita reforna dos bueiros da rua Espírito Santo, no centro.",Arquivada,REQ,44926,18/09/2013
4822.0,2013.0,Requerimento,Noraldino Júnior,Solicita reforma em bueiros.,Arquivada,REQ,44925,18/09/2013
4821.0,2013.0,Requerimento,Dr. Fiorilo,"Solicita limpeza da valeta na Av. Deusdedth Salgado, no bairro Teixeiras.",Arquivada,REQ,44968,18/09/2013
4820.0,2013.0,Requerimento,Dr. Fiorilo,"Solicita operação tapa buraco na rua Comendador Pantaleoni Arcuri, no bairro Teixeiras.",Arquivada,REQ,44967,18/09/2013
4819.0,2013.0,Requerimento,Dr. Fiorilo,Solicita providências para deppósito irregular de lixo e entulho na entrada do bairro Recanto dos Lagos.,Arquivada,REQ,44966,18/09/2013
4818.0,2013.0,Requerimento,Dr. Fiorilo,Solicita disponibilizar profissionais para a UAPS do bairro Vale Verde.,Arquivada,REQ,44965,18/09/2013
4817.0,2013.0,Requerimento,Dr. Fiorilo,Solicita poda de árvores na rua Dr. Luiz Antonio Vieira Pena. no bairro Mundo Novo.,Arquivada,REQ,44964,18/09/2013
4816.0,2013.0,Requerimento,Dr. Fiorilo,"Solicita restauração da boca de lobo na rua Espírito Santo, no bairro Poço Rico.",Arquivada,REQ,44963,18/09/2013
4815.0,2013.0,Requerimento,Dr. Fiorilo,"Solicita pavimentação asfáltica na rua Maria da Conceição Atalaia, no bairro Graminha.",Arquivada,REQ,44962,18/09/2013
4814.0,2013.0,Requerimento,Dr. Fiorilo,Solicita instalação de lixeiras nas margens do Rio Paraibuna.,Arquivada,REQ,44961,18/09/2013
4813.0,2013.0,Requerimento,Dr. Fiorilo,"Solicita operação tapa buraco, capina e limpeza das calçadas na via Diomar Monteiro que dá acesso ao bairro Filgueiras.",Arquivada,REQ,44960,18/09/2013
4812.0,2013.0,Requerimento,Dr. Fiorilo,"Solicita possibilidade de instalação de pista de skate na Praça Pe. Geraldo Pelzers, no bairro Santa Luzia.",Arquivada,REQ,44959,18/09/2013
4811.0,2013.0,Requerimento,Dr. Fiorilo,Solicita asfaltamento da Avenida Santa Luzia.,Arquivada,REQ,44958,18/09/2013
4810.0,2013.0,Requerimento,Chico Evangelista,"Solicita junto a Secretaria de Obras, soluções para uma erosão na estrada BR 267 próximo a Valadares.",Arquivada,REQ,44893,18/09/2013
4809.0,2013.0,Requerimento,Chico Evangelista,"Solicita junto a Secretaria de Obras, reparo na grade de proteção para pedestres, na rua Coronel Vidal, no bairro Cerâmica.",Arquivada,REQ,44892,18/09/2013
4808.0,2013.0,Requerimento,Chico Evangelista,"Solicita a Secretaria de Obras, instalação de rede elétrica na rua G, no bairro Linhares.",Arquivada,REQ,44891,18/09/2013
4807.0,2013.0,Requerimento,Chico Evangelista,"Solicita junto a DEMLURB, capina e limpeza na estrada Ribeirão das Rosas, no bairro Barbosa Lage.",Arquivada,REQ,44890,18/09/2013
4806.0,2013.0,Requerimento,Chico Evangelista,"Solicita junto a DEMLURB, limpeza na rua Projetada do bairo São Dimas.",Arquivada,REQ,44889,18/09/2013
4805.0,2013.0,Requerimento,Wanderson Castelar,"Solicita iluminação pública na rua Dr.Alvino de Paula, no bairro Carlos Chagas.",Arquivada,REQ,44894,18/09/2013
4804.0,2013.0,Requerimento,Zé Márcio,Solicita disponibilidade de veículo oficial para uma viagem administrativa.,Arquivada,REQ,45089,18/09/2013
4803.0,2013.0,Requerimento,Noraldino Júnior,"Solicita instalação de poste na antiga Estrada Velha, no bairro Torreões.",Arquivada,REQ,45057,17/09/2013
4802.0,2013.0,Requerimento,Noraldino Júnior,"Solicita instalação de poste na rua dos Jades, no bairro Marilândia.",Arquivada,REQ,45056,17/09/2013
4801.0,2013.0,Requerimento,Noraldino Júnior,Solicita revitalização da quadra de futsal no bairro Granbery.,Arquivada,REQ,45055,17/09/2013
4800.0,2013.0,Requerimento,Noraldino Júnior,Solicita revitalização da Praça do bairro Jardim Esperança.,Arquivada,REQ,45054,17/09/2013
4799.0,2013.0,Requerimento,Noraldino Júnior,Solicita revitalização do campo de futebol na rua da Bahia no bairro Poço Rico.,Arquivada,REQ,45053,17/09/2013
4798.0,2013.0,Requerimento,Noraldino Júnior,"Solicita quebra molas na rua Nazira Mattar de Freitas, no bairro Jardim Cachoeira.",Arquivada,REQ,45052,17/09/2013
4797.0,2013.0,Requerimento,Noraldino Júnior,"Solicita pintura de sinalização horizontal na rua Santa Rita, no centro.",Arquivada,REQ,45051,17/09/2013
4796.0,2013.0,Requerimento,Noraldino Júnior,"Solicita revitalização da Praça Arthur Bernardes, no bairro Bandeirantes.",Arquivada,REQ,45050,17/09/2013
4795.0,2013.0,Requerimento,Noraldino Júnior,Solicita implantação de quebra-molas na rua José Lourenço no bairro São Pedro.,Arquivada,REQ,45049,17/09/2013
4794.0,2013.0,Requerimento,Noraldino Júnior,Solicita instalação de semáforo no bairro Cascatinha.,Arquivada,REQ,45048,17/09/2013
4793.0,2013.0,Requerimento,Noraldino Júnior,"Solicita limpeza do córrego do tapera, no bairro Bandeirantes.",Arquivada,REQ,45047,17/09/2013
4792.0,2013.0,Requerimento,Noraldino Júnior,Solicita revitalização da Praça do bairro Caiçaras.,Arquivada,REQ,45046,17/09/2013
4791.0,2013.0,Requerimento,Noraldino Júnior,"Solicita pintura de sinalização horizontal na rua Santa Terezinha, no bairro Santa Terezinha.",Arquivada,REQ,44937,17/09/2013
4790.0,2013.0,Requerimento,Noraldino Júnior,"Solicita placa na rua José Vicente da Silva, no bairro Recanto dos Lagos.",Arquivada,REQ,44936,17/09/2013
4789.0,2013.0,Requerimento,Noraldino Júnior,Solicita placa na entrada do bairro Previdenciários.,Arquivada,REQ,44935,17/09/2013
4788.0,2013.0,Requerimento,Noraldino Júnior,"Solicita retirada de entulho e placa de sinalização na rua João Alexandre, no bairro Vista Alegre.",Arquivada,REQ,44934,17/09/2013
4787.0,2013.0,Requerimento,Noraldino Júnior,"Solicita nivelamento da rua Severino Meireles, no bairro São Mateus.",Arquivada,REQ,44933,17/09/2013
4786.0,2013.0,Requerimento,Noraldino Júnior,"Solicita instalação de lixeira na rua Santa Rita, no centro.",Arquivada,REQ,44932,17/09/2013
4785.0,2013.0,Requerimento,Noraldino Júnior,"Solicita canalização de água na rua Adão Barbosa Lima, no bairro São Pedro.",Arquivada,REQ,44931,17/09/2013
4784.0,2013.0,Requerimento,Wanderson Castelar,"Solicita construção do muro de contenção,calçada e instalação de guard rail, na rua Amambaí no bairro Monte Castelo.",Arquivada,REQ,44896,17/09/2013
4783.0,2013.0,Requerimento,Wanderson Castelar,Solicita limpeza com varrição nas ruas e nas praças do bairro Monte Castelo.,Arquivada,REQ,44895,17/09/2013
4782.0,2013.0,Requerimento,Zé Márcio,"Solicita junto a Settra, rampas e acessos na travessia de pedestres no perímetro urbano do muncípio.",Arquivada,REQ,44970,17/09/2013
4781.0,2013.0,Requerimento,Zé Márcio,Solicita limpeza e drenagem do córrefgo de Humaitá.,Arquivada,REQ,44969,17/09/2013
4780.0,2013.0,Requerimento,Cido Reis,"Solicita junto a Settra, manutenção nos semáforos do bairro Santa Luzia.",Arquivada,REQ,44976,17/09/2013
4779.0,2013.0,Requerimento,Cido Reis,"Solicita junto a Cesama, canalização o esgoto da Unidade Básica Maria Marcelina, na rua Vicente Gavio, no bairro Paula Lima.",Arquivada,REQ,44975,17/09/2013
4778.0,2013.0,Requerimento,Cido Reis,"Solicita junto a Empav, recapeamento asfáltico na rua Ibitiguaia, no bairro Santa Luzia.",Arquivada,REQ,44974,17/09/2013
4777.0,2013.0,Requerimento,Cido Reis,"Solicita junto ao Demlurb, limpeza do terreno na rua Um, no bairro Milho Branco.",Arquivada,REQ,44973,17/09/2013
4776.0,2013.0,Requerimento,Cido Reis,"Solicita junto a Cesama, limpeza de boca de lobo na rua Maria Fonseca Trombine, no bairro Ipiranga.",Arquivada,REQ,44972,17/09/2013
4775.0,2013.0,Requerimento,Cido Reis,"Solicita junto a SMO, substituição das bocas de lobo na rua Maria Fonseca Trombine, no bairro Ipiranga.",Arquivada,REQ,44971,17/09/2013
4774.0,2013.0,Requerimento,Wanderson Castelar,Solicita apresentação no plenário do Coro Polifônico do Espírito Santo.,Arquivada,REQ,45064,Data nao encontrada
4773.0,2013.0,Requerimento,Betão,Solicita Audiência Pública para discutir a participação do Município de Juiz de Fora no CISDESTE.,Arquivada,REQ,44860,17/09/2013
4772.0,2013.0,Requerimento,"Isauro Calais, Ana Rossignoli, André Mariano, Dr. Antônio Aguiar, Cido Reis, Chico Evangelista, Vagner de Oliveira, Dr. Fiorilo, Zé Márcio, João do Joaninho, Jucelio, Júlio Gasparette, Luiz Otávio Fernandes Coelho - Pardal, Nilton Militão, Noraldino Júnior, Oliveira Tresse, Betão, Rodrigo Mattos, Wanderson Castelar","Solicita diversas reivindicações, feitas pela comunidade da Região Norte I.",Em Tramitação,REQ,45029,16/09/2013
4771.0,2013.0,Requerimento,"Isauro Calais, Ana Rossignoli, André Mariano, Dr. Antônio Aguiar, Cido Reis, Chico Evangelista, Vagner de Oliveira, Dr. Fiorilo, Zé Márcio, João do Joaninho, Jucelio, Júlio Gasparette, Luiz Otávio Fernandes Coelho - Pardal, Nilton Militão, Noraldino Júnior, Oliveira Tresse, Betão, Rodrigo Mattos, Wanderson Castelar",Solicita diversas reivindicações para a Região Norte I.,Em Tramitação,REQ,45028,16/09/2013
4769.0,2013.0,Requerimento,Oliveira Tresse,Solicita aumento de ônibus/alternativos na linha 305 que atende o bairro Jardim Esperança.,Arquivada,REQ,45263,16/09/2013
4768.0,2013.0,Requerimento,Oliveira Tresse,"Solicita recapeamento asfáltico na rua João Salvi, no bairro Santa Cândida.",Arquivada,REQ,45260,16/09/2013
4767.0,2013.0,Requerimento,Oliveira Tresse,Solicita recapeamento asfáltico na rua Ângelo Biggi no bairro Linhares.,Arquivada,REQ,45259,Data nao encontrada
4766.0,2013.0,Requerimento,Oliveira Tresse,"Solicita instalação de bueiros na rua João Salvi, no bairro Santa Cândida.",Arquivada,REQ,45258,16/09/2013
4765.0,2013.0,Requerimento,Oliveira Tresse,"Solicita instalação de redutor de velocidade na rua Barão do Retiro, no bairro Bonfim.",Arquivada,REQ,45257,16/09/2013
4764.0,2013.0,Requerimento,Oliveira Tresse,Solicita construção de escadão no bairtro Ipiranga.,Arquivada,REQ,45256,16/09/2013
4763.0,2013.0,Requerimento,Oliveira Tresse,"Solicita colocação de poste de iluminação pública na rua Tupi, no bairro Centenário.",Arquivada,REQ,45255,16/09/2013
4762.0,2013.0,Requerimento,Oliveira Tresse,"Solicita poda de árvores na rua São Domingo Sávio, no bairro Centenário.",Arquivada,REQ,45254,16/09/2013
4761.0,2013.0,Requerimento,Oliveira Tresse,"Solicita instalção de ponto de ônibus na rua Capitão Mario Braga, no bairro Centenário.",Arquivada,REQ,45253,16/09/2013
4760.0,2013.0,Requerimento,Oliveira Tresse,Solicita recapeamento na rua João Salvi no bairro Santa Cândida.,Arquivada,REQ,45252,16/09/2013
4759.0,2013.0,Requerimento,Oliveira Tresse,"Solicita implantação de boca de lobo na rua Jorge Raimundo com João Salvi, no bairro Santa Cândida",Arquivada,REQ,45251,16/09/2013
4758.0,2013.0,Requerimento,Oliveira Tresse,"Solicita colocação de poste de iluminação pública na rua São Domingo Sávio, no bairro Centenário.",Arquivada,REQ,45250,16/09/2013
4757.0,2013.0,Requerimento,Oliveira Tresse,"Solicita limpeza de bueiros na rua Luis Andrade Silveira, no bairro Centenário.",Arquivada,REQ,45248,16/09/2013
4756.0,2013.0,Requerimento,Oliveira Tresse,"Solicita limpeza de bueiros na rua São Domingo Sávio, no bairro Centenário.",Arquivada,REQ,45247,16/09/2013
4755.0,2013.0,Requerimento,Oliveira Tresse,Solicita extender linhas de número 140 para atender a parte alta do bairro Centenário.,Arquivada,REQ,45246,16/09/2013
4754.0,2013.0,Requerimento,Oliveira Tresse,"Solicita sinalização de trãnsito entrea Escola Municipal Menelick de Carvalho e a ponte estreita na Rodovia BR 267, no bairro Barão do Retiro.",Arquivada,REQ,45245,16/09/2013
