id_projeto_camara,nome_autor
104327,Juraci Scheffer
104323,Juraci Scheffer
104315,Juraci Scheffer
104312,Juraci Scheffer
104311,Juraci Scheffer
104314,Luiz Otávio Fernandes Coelho - Pardal
104308,Luiz Otávio Fernandes Coelho - Pardal
104307,Luiz Otávio Fernandes Coelho - Pardal
104305,Luiz Otávio Fernandes Coelho - Pardal
104304,Sargento Mello Casal
104322,Julinho Rossignoli
104321,Julinho Rossignoli
104320,Julinho Rossignoli
104309,Julinho Rossignoli
104306,Julinho Rossignoli
104326,Maurício Delgado
104325,Maurício Delgado
104324,Maurício Delgado
104209,André Luiz
104162,André Luiz
103434,André Luiz
103427,André Luiz
103334,André Luiz
103332,André Luiz
104273,Juraci Scheffer
104271,Juraci Scheffer
104267,Juraci Scheffer
104266,Juraci Scheffer
104264,Juraci Scheffer
104262,Juraci Scheffer
104261,Juraci Scheffer
104260,Juraci Scheffer
104259,Juraci Scheffer
104258,Juraci Scheffer
104275,Luiz Otávio Fernandes Coelho - Pardal
104234,Luiz Otávio Fernandes Coelho - Pardal
104245,Cido Reis
104265,Zé Márcio
104263,Zé Márcio
104256,Zé Márcio
104302,Sargento Mello Casal
104272,Sargento Mello Casal
104268,Sargento Mello Casal
104244,Sargento Mello Casal
104242,Sargento Mello Casal
104241,Sargento Mello Casal
104164,Sargento Mello Casal
104251,Marlon Siqueira
104248,Marlon Siqueira
104292,Kátia Franco Protetora
104291,Kátia Franco Protetora
104290,Kátia Franco Protetora
104288,Kátia Franco Protetora
104282,Kátia Franco Protetora
104281,Kátia Franco Protetora
104280,Kátia Franco Protetora
104279,Kátia Franco Protetora
104278,Kátia Franco Protetora
104276,Kátia Franco Protetora
104296,Bejani Júnior
104285,Bejani Júnior
104284,Bejani Júnior
104250,Bejani Júnior
104249,Bejani Júnior
104247,Bejani Júnior
104246,Bejani Júnior
104243,Tiago Bonecão
104257,Julinho Rossignoli
104255,Julinho Rossignoli
104254,Julinho Rossignoli
104253,Julinho Rossignoli
104252,Julinho Rossignoli
104295,João Wagner
104289,João Wagner
104269,João Wagner
104294,André Luiz
104293,André Luiz
104208,André Luiz
103430,André Luiz
103429,André Luiz
103338,André Luiz
104286,Laiz Perrut
