Projeto,Ano,Tipo,Ementa,Situação,Codigo_Tipo,Id_Projeto,Data_Projeto,Tramitacao_Encerrada,Aprovado
5138,2017,Requerimento,tapa buracos na rua Jose Nunes Pereira em toda sua extensão no bairro Jardim Natal.,Aprovado,REQ,64345,,,
5137,2017,Requerimento,tapa buracos na rua Guidoval em toda sua extensão no bairro Jardim Natal.,Aprovado,REQ,64342,,,
5136,2017,Requerimento,tapa buracos na rua Joana Matilde da Silva em toda sua extensão no bairro Jardim Natal.,Aprovado,REQ,64341,,,
5135,2017,Requerimento,tapa buracos na rua Antonio Bernardo em toda sua extensão no bairro Jardim Natal.,Aprovado,REQ,64340,,,
5134,2017,Requerimento,tapa buracos na rua Ten. Lucas Drumont em toda sua extensão no bairro Jardim Natal.,Aprovado,REQ,64339,,,
5133,2017,Requerimento,tapa buracos na rua Pedro Paulo da Silva em toda sua extensão no bairro Jardim Natal.,Aprovado,REQ,64338,,,
5132,2017,Requerimento,tapa buracos na rua João Germano em toda sua extensão no bairro Jardim Natal.,Aprovado,REQ,64337,,,
5131,2017,Requerimento,tapa buracos na rua Dr. Augusto Eckman em toda sua extensão no bairro Jardim Natal.,Aprovado,REQ,64336,,,
5130,2017,Requerimento,"tapa buracos na esquina da Rua Adolfo Leonel, com a rua Dr. Newton de Almeida no bairro Santa Luzia.",Aprovado,REQ,64331,,,
5129,2017,Requerimento,PATROLAMENTO E COLOCAÇÃO DE CASCALHO em toda sua extensão da estrada do granjeamento no Bairro Humaitá.,Aprovado,REQ,64265,,,
5128,2017,Requerimento,Tapa buracos na Rua José Teixeira da Silva em toda sua extensão no bairro Cidade do Sol.,Aprovado,REQ,64258,,,
5127,2017,Requerimento,capina e limpeza em toda a extensão da rua Rua Carolina Furtado Dutra no Bairro Nova Era.,Aprovado,REQ,64249,,,
5126,2017,Requerimento,capina e limpeza em toda a extensão da Rua José Cláudio de Souza no Bairro Bela Aurora.,Aprovado,REQ,64248,,,
5125,2017,Requerimento,limpeza das bocas de lobo em toda a extensão da Rua Gal. Almerindo Da Silva Gomes no Bairro Nova Era.,Aprovado,REQ,64246,,,
5124,2017,Requerimento,capina e limpeza em toda a extensão da beira do rio no Acesso Norte.,Aprovado,REQ,64241,,,
5123,2017,Requerimento,limpeza das bocas de lobo em toda a extensão da Rua Gal. Almerindo Da Silva Gomes no Bairro Nova Era.,Aprovado,REQ,64237,,,
5122,2017,Requerimento,capina e limpeza em toda a extensão da Rua A no Santa Amélia.,Aprovado,REQ,64235,,,
5121,2017,Requerimento,capina e limpeza em toda a extensão da Rua B no Santa Amélia.,Aprovado,REQ,64233,,,
5120,2017,Requerimento,capina e limpeza em toda a extensão da Rua C no Santa Amélia.,Aprovado,REQ,64231,,,
5119,2017,Requerimento,capina e limpeza em toda a extensão da Rua F no Santa Amélia.,Aprovado,REQ,64229,,,
5118,2017,Requerimento,capina e limpeza em toda a extensão da Rua Carolina Furtado Dutra no Bairro Nova Era.,Aprovado,REQ,64228,,,
5117,2017,Requerimento,capina e limpeza em toda a extensão da Av. Antônio Weitzel no Bairro Joquei II.,Aprovado,REQ,64224,,,
5116,2017,Requerimento,capina e limpeza em toda a extensão da Rua Telemo Batista da Silva no Bairro Joquei II.,Aprovado,REQ,64223,,,
5115,2017,Requerimento,Tapa buracos na Rua Francisco de Almeida em toda sua extensão no Bairro Cerâmica.,Aprovado,REQ,64221,,,
5114,2017,Requerimento,Tapa buraco - Rua D; Bairro Ponte Preta.,Aprovado,REQ,64557,,,
5113,2017,Requerimento,Tapa buraco - Av. Ten. Átila Vinicius Ribeiro de Carvalho; Bairro Ponte Preta.,Aprovado,REQ,64556,,,
5112,2017,Requerimento,Tapa buraco - Rua Ari Gonçalves de Oliveira; Bairro Benfica.,Aprovado,REQ,64554,,,
5111,2017,Requerimento,Tapa buraco - Rua Dona Mariana Evangelista; Bairro Poço Rico.,Aprovado,REQ,64552,,,
5110,2017,Requerimento,Tapa buraco - Rua Nelson José de Abreu; Bairro Ponte Preta.,Aprovado,REQ,64551,,,
5109,2017,Requerimento,Tapa buraco - Rua Negrão Lima; Bairro Cidade do Sol.,Aprovado,REQ,64549,,,
5108,2017,Requerimento,Tapa buraco - Rua Sebastião E. Kistemacker; Bairro Ponte Preta.,Aprovado,REQ,64548,,,
5107,2017,Requerimento,Tapa buraco - Rua Vidal Barbosa Lage; Bairro Jóquei Clube.,Aprovado,REQ,64547,,,
5106,2017,Requerimento,Tapa buraco - Rua Narciso de Melo Junior; Bairro Terras Altas.,Aprovado,REQ,64545,,,
5105,2017,Requerimento,Tapa Buraco - Rua Silva Mello; Bairro Cidade do Sol.,Aprovado,REQ,64543,,,
5104,2017,Requerimento,Tapa Buraco - Rua Viscondessa de Cavalcante; Bairro Poço Rico.,Aprovado,REQ,64542,,,
5103,2017,Requerimento,Tapa buraco - Rua Wilson Gomes de Freitas; Bairro Terras Altas.,Aprovado,REQ,64541,,,
5102,2017,Requerimento,Tapa buraco - Rua Deny Alberto de Abreu; Bairro Ponte Preta.,Aprovado,REQ,64539,,,
5101,2017,Requerimento,Demarcação de pintura das faixas indicativas entre as Ruas Cesário Alvim e Piauí.,Aprovado,REQ,64538,,,
5100,2017,Requerimento,Placa de Sinalização - Rua Belizário de Castro; Bairro Grajaú,Aprovado,REQ,64537,,,
5099,2017,Requerimento,Tapa Buraco - Rua Vinte e Dois; Bairro Terras Altas.,Aprovado,REQ,64536,,,
5098,2017,Requerimento,Tapa Buraco - Rua Vinte; Bairro Terras Altas.,Aprovado,REQ,64535,,,
5097,2017,Requerimento,Tapa buraco - Rua Venina Fernandes de Assis; Bairro Santa Maria.,Aprovado,REQ,64534,,,
5096,2017,Requerimento,Tapa Buraco - Rua Valéria Bastos Muniz; Bairro Jd. dos Alfineiros.,Aprovado,REQ,64533,,,
5095,2017,Requerimento,Tapa buraco - Rua Ursulino Marcelino da Hora; Bairro Ponte Preta.,Aprovado,REQ,64532,,,
5094,2017,Requerimento,Tapa buraco - Rua Trovador Luiz Otávio; Bairro Terras Altas,Aprovado,REQ,64531,,,
5093,2017,Requerimento,Tapa buraco - Rua Treze; Bairro Terras Altas.,Aprovado,REQ,64529,,,
5092,2017,Requerimento,Capina - Trav. Antonino de Almeida Martins; Bairro São Judas Tadeu.,Aprovado,REQ,64528,,,
5091,2017,Requerimento,Capina - Rua Silva Mello; Bairro Cidade do Sol.,Aprovado,REQ,64527,,,
5090,2017,Requerimento,Capina - Rua Sebastião E. Kistemacker; Bairro Ponte Preta.,Aprovado,REQ,64526,,,
5089,2017,Requerimento,Capina - Rua Rosário Fusco; Bairro Cidade do Sol.,Aprovado,REQ,64525,,,
5088,2017,Requerimento,Capina - Rua Raul Allo Allo; Bairro Cidade do Sol.,Aprovado,REQ,64524,,,
5087,2017,Requerimento,Capina - Praça da República; Bairro Poço Rico.,Aprovado,REQ,64523,,,
5086,2017,Requerimento,Capina - Rua Orozino J. Oliveira; Bairro Ponte Preta.,Aprovado,REQ,64522,,,
5085,2017,Requerimento,Capina - Rua Onofre Oliveira Sales; Bairro Santa Maria.,Aprovado,REQ,64521,,,
5084,2017,Requerimento,Capina - Rua Nelson José de Abreu; Bairro Ponte Preta.,Aprovado,REQ,64520,,,
5083,2017,Requerimento,Capina - Rua Negrão de Lima; Bairro Cidade do Sol.,Aprovado,REQ,64519,,,
5082,2017,Requerimento,Capina - Ferrovia Margem da RFFSA; Bairro Poço Rico,Aprovado,REQ,64518,,,
5081,2017,Requerimento,Capina - Rua Maria Verônica dos Reis; Bairro Ponte Preta.,Aprovado,REQ,64517,,,
5080,2017,Requerimento,Capina - Rua Lucas Spada do Valle; Bairro Cidade do Sol,Aprovado,REQ,64516,,,
5079,2017,Requerimento,Capina - Rua José São Rosa; Bairro Ponte Preta,Aprovado,REQ,64515,,,
5078,2017,Requerimento,Capina - Rua José Teixeira da Silva; Bairro Cidade do Sol.,Aprovado,REQ,64514,,,
5077,2017,Requerimento,Capina - Rua João Abreu Filho; Bairro Ponte Preta.,Aprovado,REQ,64512,,,
5076,2017,Requerimento,Capina - Rua Ivan José da Hora; Bairro Ponte Preta,Aprovado,REQ,64511,,,
5075,2017,Requerimento,Capina - Rua Iracy Silva Bairro Ponte Preta.,Aprovado,REQ,64510,,,
5074,2017,Requerimento,Capina - Rua Gustavo Capanema; Bairro Cidade do Sol.,Aprovado,REQ,64509,,,
5073,2017,Requerimento,Capina - Rua Guimarães Rosa; Bairro Cidade do Sol,Aprovado,REQ,64508,,,
5072,2017,Requerimento,Capina - Rua Geraldo Gerhein; Bairro Cidade do Sol,Aprovado,REQ,64507,,,
5071,2017,Requerimento,Capina - Rua Geraldo Albano Fernandes; Bairro Cidade do Sol.,Aprovado,REQ,64506,,,
5070,2017,Requerimento,Capina - Rua Gabriel Sobreira; Bairro Ponte Preta.,Aprovado,REQ,64505,,,
5069,2017,Requerimento,Capina - Rua Dr. Coutinho; Bairro Ponte Preta.,Aprovado,REQ,64503,,,
5068,2017,Requerimento,Capina - Rua D; Bairro Ponte Preta.,Aprovado,REQ,64502,,,
5067,2017,Requerimento,Capina -Rua Denu Alberto de Abreu; Bairro Ponte Preta.,Aprovado,REQ,64501,,,
5066,2017,Requerimento,Limpeza do córrego - Rua Pedro Agostinho; Bairro Grama,Aprovado,REQ,64500,,,
5065,2017,Requerimento,Capina - Rua Cidade do Sol; Bairro Cid. do Sol,Aprovado,REQ,64499,,,
5064,2017,Requerimento,Capina - Rua Catarina Marques; Bairro Ponte Preta.,Aprovado,REQ,64498,,,
5063,2017,Requerimento,Capina - Av. Trajano Torres; Bairro Ponte Preta.,Aprovado,REQ,64497,,,
5062,2017,Requerimento,Capina - Av. Ten. Átila Vinicius Ribeiro de Carvalho; Bairro Ponte Preta.,Aprovado,REQ,64496,,,
5061,2017,Requerimento,Capina - Av. Krambeck; Bairro São Pedro.,Aprovado,REQ,64495,,,
5060,2017,Requerimento,Capina - Rua Ari Gonçalves de Oliveira; Bairro Benfica.,Aprovado,REQ,64494,,,
5059,2017,Requerimento,Capina - Rua Alberto Deodato; Bairro Cidade do Sol.,Aprovado,REQ,64493,,,
5058,2017,Requerimento,Boca de lobo - Rua Thiers Cerutti; Bairro Bom Clima,Aprovado,REQ,64492,,,
5057,2017,Requerimento,"Boca de lobo - Av. Brasil, 800",Aprovado,REQ,64491,,,
5056,2017,Requerimento,Boca de lobo - Rua Floriano Peixoto,Aprovado,REQ,64490,,,
5055,2017,Requerimento,Tapa buraco - Rua Salvador Del Duca; Bairro Nova Era II.,Aprovado,REQ,64463,,,
5054,2017,Requerimento,Tapa buraco - Rua Quinze; Bairro Terras Altas,Aprovado,REQ,64462,,,
5053,2017,Requerimento,Tapa buraco - Rua Poeta Daltemar Lima; Bairro Encosta do Sol,Aprovado,REQ,64461,,,
5052,2017,Requerimento,Tapa buraco - Entorno da Praça Romulo Quinhões,Aprovado,REQ,64460,,,
5051,2017,Requerimento,Tapa buraco - Rua Paulo Cozzolino Carneiro; Bairro Terras Altas,Aprovado,REQ,64459,,,
5050,2017,Requerimento,"Tapa Buraco - Rua Paula Lima, próximo nº 75",Aprovado,REQ,64458,,,
5049,2017,Requerimento,Tapa Buraco - Rua Paraíso de Alcântara; Bairro Barbosa Lage,Aprovado,REQ,64457,,,
5048,2017,Requerimento,Tapa buraco - Rua Padre Frederico; Bairro Morro da Glória.,Aprovado,REQ,64455,,,
5047,2017,Requerimento,Tapa buraco - Rua Osório Campos; Bairro Nova Era,Aprovado,REQ,64454,,,
5046,2017,Requerimento,Tapa buraco - Rua Orides Militão da Costa; Bairro Terras Altas,Aprovado,REQ,64453,,,
5045,2017,Requerimento,Tapa Buraco - Rua Oito; Bairro Terras Altas.,Aprovado,REQ,64452,,,
5044,2017,Requerimento,Tapa Buraco - Rua Nicolau Lammoglia; Bairro Terras Altas.,Aprovado,REQ,64451,,,
5043,2017,Requerimento,Tapa buraco - Rua Milton Coelho Marques; Bairro Terras Altas,Aprovado,REQ,64450,,,
5042,2017,Requerimento,"Tapa buraco - Rua Marília, próximo nº 422.",Aprovado,REQ,64449,,,
5041,2017,Requerimento,Tapa buraco - Rua Manoel José de Paula próximo nº 822.,Aprovado,REQ,64446,,,
5040,2017,Requerimento,Tapa Buraco - Av. JK,Aprovado,REQ,64444,,,
5039,2017,Requerimento,Tapa Buraco - Rua Jaime Ferreira Gomes; Bairro Terras Altas.,Aprovado,REQ,64443,,,
5038,2017,Requerimento,Tapa Buraco - Rua Henrique Dias; Bairro Benfica,Aprovado,REQ,64442,,,
5037,2017,Requerimento,Tapa buraco - Rua Hélio Fortini; Bairro Barbosa Lage.,Aprovado,REQ,64440,,,
5036,2017,Requerimento,Tapa buraco - Rua Guimarães Júnior; Bairro Nova Era,Aprovado,REQ,64439,,,
5035,2017,Requerimento,Tapa buraco - Rua Geraldo Dias Passos; Bairro Terras Altas.,Aprovado,REQ,64438,,,
5034,2017,Requerimento,Tapa buraco - Rua Franklin de Paula Marques; Bairro Cidade do Sol.,Aprovado,REQ,64437,,,
5033,2017,Requerimento,Tapa buraco - Rua Francelina Alves Ferreira; Bairro Terras Altas,Aprovado,REQ,64436,,,
5032,2017,Requerimento,Tapa Buraco - Rua Fernando Senra; Bairro Terras Altas,Aprovado,REQ,64434,,,
5031,2017,Requerimento,Tapa buraco - Rua Fernando Fortini; Bairro Terras Altas,Aprovado,REQ,64433,,,
5030,2017,Requerimento,Tapa buraco - Rua José Farmacêutico José Fontes Lourenço; Bairro Terras Altas,Aprovado,REQ,64432,,,
5029,2017,Requerimento,Tapa buraco - Rua Expedicionário Orlindo Ferreira Cristino; Bairro Terras Altas,Aprovado,REQ,64431,,,
5028,2017,Requerimento,Tapa buraco - Rua Escoteiro Fernando César; Bairro Nova Era,Aprovado,REQ,64430,,,
5027,2017,Requerimento,Tapa buraco - Rua Engº Hugo Vocurca Filho; Bairro Barbosa Lage.,Aprovado,REQ,64427,,,
5026,2017,Requerimento,Tapa buraco - Rua Elpídio José dos Reis; Bairro Nova Era.,Aprovado,REQ,64426,,,
5025,2017,Requerimento,"Tapa Buraco - Rua Dr. Romualdo, próximo a rotatória.",Aprovado,REQ,64424,,,
5024,2017,Requerimento,Tapa buraco - Rua Dr. José de Castro Ferreira; Bairro Terras Altas,Aprovado,REQ,64421,,,
5023,2017,Requerimento,"Tapa buraco - Rua Dr. Dias da Cruz, próximo nº 756",Aprovado,REQ,64420,,,
5022,2017,Requerimento,"Tapa buraco - Rua Dr. Dias da Cruz, próximo nº 745",Aprovado,REQ,64419,,,
5021,2017,Requerimento,"Tapa buraco - Rua Dr. Dias da Cruz, próximo nº 671",Aprovado,REQ,64417,,,
5020,2017,Requerimento,Tapa buraco - Rua Boanerges Barbosa de Castro; Bairro Terras Altas,Aprovado,REQ,64414,,,
5019,2017,Requerimento,Tapa buraco - Rua Doardino Longo; Bairro Barbosa Lage.,Aprovado,REQ,64411,,,
5018,2017,Requerimento,Tapa buraco - Rua Candido Alves Cirino; Bairro Barbosa Lage,Aprovado,REQ,64409,,,
5017,2017,Requerimento,"Poda de árvore - Rua Catarina de Castro, próximo nº 85",Aprovado,REQ,64407,,,
5016,2017,Requerimento,"Poda de árvore - Rua Catarina de Castro, próximo nº 39.",Aprovado,REQ,64404,,,
5015,2017,Requerimento,"Poda de árvore - Av. dos Andradas, próximo nº 1160.",Aprovado,REQ,64401,,,
5014,2017,Requerimento,"Poda de árvore - Av. dos Andradas, próximo nº 1120.",Aprovado,REQ,64399,,,
5013,2017,Requerimento,"Poda de árvore - Av. dos Andradas, próximo nº 1092.",Aprovado,REQ,64398,,,
5012,2017,Requerimento,"Poda de árvore - Av. dos Andradas, próximo nº 1036.",Aprovado,REQ,64397,,,
5011,2017,Requerimento,"Poda de árvore - Av. dos Andradas, próximo nº 1015.",Aprovado,REQ,64396,,,
5010,2017,Requerimento,Capina - Rua Wilson Gomes de Freitas; bairro Terras Altas.,Aprovado,REQ,64395,,,
5009,2017,Requerimento,Capina - Rua Wenceslau Braz; Bairro Jóquei Clube,Aprovado,REQ,64394,,,
5008,2017,Requerimento,Capina - Rua Waldemar Machado Mendonça; Bairro Industrial,Aprovado,REQ,64393,,,
5007,2017,Requerimento,Capina - Rua Vulmar Coelho Pinto; Bairro Nova Era,Aprovado,REQ,64391,,,
5006,2017,Requerimento,Capina - Rua Virgínia Nocelli; Bairro Bom Clima,Aprovado,REQ,64389,,,
5005,2017,Requerimento,Capina - Rua Vinte; Bairro Terras Altas,Aprovado,REQ,64388,,,
5004,2017,Requerimento,Capina - Rua Vinte e um; Bairro Terras Altas,Aprovado,REQ,64387,,,
5003,2017,Requerimento,Capina - Rua Vinte e três; Bairro Terras Altas,Aprovado,REQ,64386,,,
5002,2017,Requerimento,Capina - Rua Wilson Gomes de Freitas; Bairro Terras Altas,Aprovado,REQ,64385,,,
5001,2017,Requerimento,Capina - Rua Vidal Barbosa Lage; Bairro Jóquei Clube,Aprovado,REQ,64384,,,
5000,2017,Requerimento,Capina - Rua Venina Fernandes de Assis; Bairro Santa Maria,Aprovado,REQ,64383,,,
4999,2017,Requerimento,Capina - Rua Valéria Bastos Muniz; Bairro Jd. dos Alfineiros,Aprovado,REQ,64382,,,
4998,2017,Requerimento,Capina - Rua Trovador Luiz Otávio; Bairro Terras Altas,Aprovado,REQ,64381,,,
4997,2017,Requerimento,Capina - Rua Treze; Bairro Terras Altas,Aprovado,REQ,64380,,,
4996,2017,Requerimento,Capina - Trav. Maria Candida; Bairro Morro da Glória,Aprovado,REQ,64379,,,
4995,2017,Requerimento,Capina - Rua Thiers Ceruti; Bairro Bom Clima,Aprovado,REQ,64378,,,
4994,2017,Requerimento,Capina - Rua Theodoro Narciso de Melo Júnior; Bairro Terras Altas,Aprovado,REQ,64377,,,
4993,2017,Requerimento,Capina - Rua Thelemo Baptista da Silva; Bairro Barbosa Lage.,Aprovado,REQ,64376,,,
4992,2017,Requerimento,Capina - Rua Tenente Guimarães; Bairro Nova Era,Aprovado,REQ,64375,,,
4991,2017,Requerimento,Capina - Rua Silvia Vidal Lage; Bairro Jóquei Clube.,Aprovado,REQ,64329,,,
4990,2017,Requerimento,Capina - Rua Sidônio Veloso; Bairro Nova Era,Aprovado,REQ,64326,,,
4989,2017,Requerimento,Capina - Rua Sebastião Alves Marcato; Bairro Nova Era,Aprovado,REQ,64325,,,
4988,2017,Requerimento,Capina - Rua Salvador Del Duca; Bairro Nova Era II.,Aprovado,REQ,64323,,,
4987,2017,Requerimento,Capina - Rua Rodrigo de Carvalho Guimarães; Bairro Pq. Independência III.,Aprovado,REQ,64321,,,
4986,2017,Requerimento,Capina - Rua dos Rodoviários; Bairro Nova Era II.,Aprovado,REQ,64320,,,
4985,2017,Requerimento,Capina - Rua Renato Junqueira; Bairro Bom Clima,Aprovado,REQ,64319,,,
4984,2017,Requerimento,Capina - Rua José Antonio Mendes; Bairro Bom Clima,Aprovado,REQ,64318,,,
4983,2017,Requerimento,Capina - João Tardio; Bairro Bom Clima,Aprovado,REQ,64317,,,
4982,2017,Requerimento,Capina - Rua João Leite de Oliveira; Bairro Encosta do Sol,Aprovado,REQ,64316,,,
4981,2017,Requerimento,Capina - Rua João Faria Júnior; Bairro Bom Clima,Aprovado,REQ,64314,,,
4980,2017,Requerimento,Capina - Rua Jaime Ferreira Gomes; Bairro Terras Altas,Aprovado,REQ,64313,,,
4979,2017,Requerimento,Capina - Rua Jacks de Freitas Teixeira; Bairro Bom Clima.,Aprovado,REQ,64312,,,
4978,2017,Requerimento,Capina - Rua Raimundo Cravo; Bairro Pq. Independência.,Aprovado,REQ,64311,,,
4977,2017,Requerimento,Capina - Rua Raimundo Correa; Bairro Nova Era,Aprovado,REQ,64310,,,
4976,2017,Requerimento,Capina - Rua Quinze; Bairro Terras Altas,Aprovado,REQ,64308,,,
4975,2017,Requerimento,Capina - Rua Quarto Mirante; Bairro Jd. dos Alfineiros,Aprovado,REQ,64307,,,
4974,2017,Requerimento,Capina - Rua Profº Leopoldo Cathould; bairro Barbosa Lage.,Aprovado,REQ,64306,,,
4973,2017,Requerimento,Capina - Rua Prof. Caetano Evangelista; Bairro Bom Clima.,Aprovado,REQ,64305,,,
4972,2017,Requerimento,Capina - Praça Murillo Nunes Araújo; Bairro Barbosa Lage,Aprovado,REQ,64304,,,
4971,2017,Requerimento,Capina - Praça Bairro Barbosa Lage.,Aprovado,REQ,64303,,,
4970,2017,Requerimento,Capina - Praça Graciliano Ramos; Bairro Bom Clima,Aprovado,REQ,64302,,,
4969,2017,Requerimento,Capina - Rua Poeta Daltemar Lima; Bairro Encosta do Sol,Aprovado,REQ,64301,,,
4968,2017,Requerimento,Capina - Rua Poema Visceral; Bairro Santa Cruz,Aprovado,REQ,64300,,,
4967,2017,Requerimento,Capina - Rua Paulo Cozzolino Carneiro; Bairro Terras Altas,Aprovado,REQ,64299,,,
4966,2017,Requerimento,Capina - Rua F; Bairro Bom Clima,Aprovado,REQ,64298,,,
4965,2017,Requerimento,Capina - Rua Pastor Antonio Bispo da Luz; Bairro Barbosa Lage,Aprovado,REQ,64297,,,
4964,2017,Requerimento,Capina - Rua Padre Matias; Bairro Morro da Glória,Aprovado,REQ,64296,,,
4963,2017,Requerimento,Capina - Rua Padre Geraldo Cifani Pinheiro Faria; Bairro Encosta do Sol,Aprovado,REQ,64295,,,
4962,2017,Requerimento,Capina - Rua Osório Campos; Bairro Nova Era,Aprovado,REQ,64294,,,
4961,2017,Requerimento,Capina - Rua Orides Militão da Costa; Bairro Terras Altas,Aprovado,REQ,64293,,,
4960,2017,Requerimento,Capina - Rua Olga Niembhur Esteves; Bairro Barbosa Lage,Aprovado,REQ,64292,,,
4959,2017,Requerimento,Capina - Rua Oito; Bairro Terras Altas,Aprovado,REQ,64291,,,
4958,2017,Requerimento,Capina - Rua Nicolau Lammoglia; Bairro Terras Altas,Aprovado,REQ,64290,,,
4957,2017,Requerimento,Capina - Rua Milton Coelho Marques; Bairro Terras Altas,Aprovado,REQ,64289,,,
4956,2017,Requerimento,Capina - Rua Mário Nogueira; Bairro Industrial,Aprovado,REQ,64288,,,
4955,2017,Requerimento,Capina - Rua Marechal Rondon; Bairro Barbosa Lage,Aprovado,REQ,64287,,,
4954,2017,Requerimento,Capina - Rua Manoel José de Paula; Bairro Pq. Independência,Aprovado,REQ,64286,,,
4953,2017,Requerimento,Capina - Rua Manoel Gonçalves Pinto; Bairro Jóquei Clube,Aprovado,REQ,64285,,,
4952,2017,Requerimento,Capina - Rua Major José Teixeira; Bairro Jóquei Clube,Aprovado,REQ,64284,,,
4951,2017,Requerimento,Capina - Rua Leopoldo Augusto de Souza; Bairro Bom Clima,Aprovado,REQ,64283,,,
4950,2017,Requerimento,Recapeamento - Rua Francisco Lins; Bairro Industrial,Aprovado,REQ,64279,,,
4949,2017,Requerimento,Poda de árvores - Av. dos Andradas,Aprovado,REQ,64278,,,
4948,2017,Requerimento,Poda de árvore - Av. dos Andradas próximo ao nº 902,Aprovado,REQ,64277,,,
4947,2017,Requerimento,Poda de árvores - Av. dos Andradas próximo ao nº 778,Aprovado,REQ,64276,,,
4946,2017,Requerimento,Poda de árvore - Av. dos Andradas próximo ao nº 770,Aprovado,REQ,64275,,,
4945,2017,Requerimento,Poda de árvores - Av. dos Andradas próximo ao nº 728,Aprovado,REQ,64273,,,
4944,2017,Requerimento,Poda de árvores - Av. dos Andradas próximo ao nº 696,Aprovado,REQ,64272,,,
4943,2017,Requerimento,"Poda de árvores - Av. dos Andradas, próximo ao nº 606",Aprovado,REQ,64271,,,
