Projeto,Ano,Tipo,Ementa,Situacao,Autor,Codigo_Tipo,Id_Projeto_Camara,Data_Projeto,Tramitacao_Encerrada,Aprovado
328,2014,Requerimento,"Solicita junto à Settra, estudo para colocação de quebra-molas na rua Domingos Dalamura, no bairro Santo Antônio.",Arquivada,Chico Evangelista,REQ,,,,
327,2014,Requerimento,Solicita junto a Empav revitalização da Praça do bairro Santo Antônio.,Arquivada,Chico Evangelista,REQ,,,,
326,2014,Requerimento,"Solicita policiamento e colocação de um posto móvel da Polícia Militar, melhoria na iluminação pública e asfalto, providências de um imóvel abandonado para, em nome dos moradores das ruas Benjamin Constant, Dona Maria Helena Teixeira, Tiradentes, Santo Antônio e adjacências, no Centro e no bairro Santa Helena.",Arquivada,Dr. Antônio Aguiar,REQ,,,,
325,2014,Requerimento,"Solicita providências com relação ao acúmulo de água pluvial que fica empossada na rua Severino Meirelles,no bairro Alto dos Passos.",Arquivada,Dr. Antônio Aguiar,REQ,,,,
324,2014,Requerimento,"Solicita providências para sanar os problemas causados em função das chuvas, na rua Marciano Pinto, no bairro Sagrado Coração de Jesus.",Arquivada,Dr. Antônio Aguiar,REQ,,,,
323,2014,Requerimento,"Solicita colocação de coletores ou containers na rua Barão de São Marcelino, no bairro São Mateus.",Arquivada,Dr. Antônio Aguiar,REQ,,,,
322,2014,Requerimento,"Solicita conserto da via ao redor do bueiro da rua Esperanto, no bairro Bandeirante.",Arquivada,Dr. Antônio Aguiar,REQ,,,,
321,2014,Requerimento,"Solicita operação tapa buraco na rua Dias da Cruz, no bairro Santa Cruz.",Arquivada,Dr. Antônio Aguiar,REQ,,,,
320,2014,Requerimento,Solicita pedido de notificação ao proprietário do Prédio abandonado na rua Severino Meirelles no bairro Alto dos Passos.,Arquivada,Dr. Antônio Aguiar,REQ,,,,
319,2014,Requerimento,"Solicita junto a Settra, colocação de tudo plástico nas frestas de vários vidros dos abrigos dos pontos de ônibus, na Avenida Rio Branco.",Arquivada,Dr. Antônio Aguiar,REQ,,,,
318,2014,Requerimento,"Solicita operação tapa buraco na rua Francisco Del'Duca , no bairro Quintas da Avenida.",Arquivada,Dr. Antônio Aguiar,REQ,,,,
317,2014,Requerimento,"Solicita conserto de buraco na rua Edgard Quinnet, no Morro da Glória.",Arquivada,Dr. Antônio Aguiar,REQ,,,,
316,2014,Requerimento,"Solicita operação tapa buraco na rua Avelino Francisco de Almeida, no bairro Quintas da Avenida.",Arquivada,Dr. Antônio Aguiar,REQ,,,,
315,2014,Requerimento,"Solicita operação tapa buraco na rua Sebastião Lelis Muniz, no bairro Quintas da Avenida.",Arquivada,Dr. Antônio Aguiar,REQ,,,,
314,2014,Requerimento,"Solicita limpeza da boca de lobo na rua Professor Lander, no bairro Vitorino Braga.",Arquivada,André Mariano,REQ,,,,
313,2014,Requerimento,"Solicita operação tapa buracos ma rua Professor Lander, no bairro Vitorino Braga.",Arquivada,André Mariano,REQ,,,,
312,2014,Requerimento,"Solicita limpeza da boca de lobo na rua Engenheiro José Marcio Pasqualino, no bairro Jardim Gaúcho.",Arquivada,André Mariano,REQ,,,,
311,2014,Requerimento,"Solicita melhoria na iluminação da rua Guerra Peixe, no bairro Nova Era I.",Arquivada,André Mariano,REQ,,,,
310,2014,Requerimento,"Solicita limpeza da boca de lobo na rua B, no bairro São Judas Tadeu.",Arquivada,André Mariano,REQ,,,,
309,2014,Requerimento,Solicita capina e iluminação do escadão do bairro Nova Benfica.,Arquivada,André Mariano,REQ,,,,
308,2014,Requerimento,"Solicita capina da rua Luiz Gualberto Júnior, bairro Progresso com Vivendas da Serra.",Arquivada,Ana Rossignoli,REQ,,,,
307,2014,Requerimento,"Solicita notificação do proprietário do lote da rua Jorge Knopp, no bairro Progresso.",Arquivada,Ana Rossignoli,REQ,,,,
306,2014,Requerimento,Solicita pintura da faixa de pedestre da rua Antônio Caetano.,Arquivada,Ana Rossignoli,REQ,,,,
305,2014,Requerimento,Solicita pintura da faixa de pedestre da rua Nossa Senhora do Líbano.,Arquivada,Ana Rossignoli,REQ,,,,
304,2014,Requerimento,Solicita limpeza de todas bocas de lobo da rua Nossa Senhora Aparecida.,Arquivada,Ana Rossignoli,REQ,,,,
303,2014,Requerimento,"Solicita notificar o proprietário de terreno abandonado na rua Otávio Pereira Torres, no bairro Marumbi.",Arquivada,Ana Rossignoli,REQ,,,,
302,2014,Requerimento,Solicita retirada de uma rotatória na rua Nossa Senhora do Líbano.,Arquivada,Ana Rossignoli,REQ,,,,
301,2014,Requerimento,"Solicita notificar o proprietário da terreno baldio da rua Carlos Rocha, no bairro Progresso.",Arquivada,Ana Rossignoli,REQ,,,,
300,2014,Requerimento,"Solicita junto a Empav, recapeamento das ruas Branca Mascarenhas, Coronel Quintão, Iguaçu,Pedro Ronzani, Maria Geraldo de Freitas, Geraldo Gomes Ribeiro, no bairro Monte Castelo.",Arquivada,Wanderson Castelar,REQ,,,,
298,2014,Requerimento,Solicita Audiência Pública para tratar de assuntos relacionados à reforma do passeio que margeia a Avenida Brasil e o rio Paraibuna e a construção de ciclovias para lazer e trabalho.,Arquivada,"Chico Evangelista, Dr. Fiorilo, Zé Márcio, Noraldino Júnior",REQ,,,,
296,2014,Requerimento,Solicita recuperação da calçada e construção de ciclovia em todo trecho da Avenida Brasil.,Arquivada,Chico Evangelista,REQ,,,,
295,2014,Requerimento,Solicita uma Audiência Pública para discutir as demissões dos trabalhadores da Mercedes Benz.,Arquivada,Dr. Antônio Aguiar,REQ,,,,
294,2014,Requerimento,"Solicita limpeza e conservação da estrada Benedito José de Freitas, no bairro Monte Castelo.",Arquivada,Wanderson Castelar,REQ,,,,
293,2014,Requerimento,"Solicita a poda das árvores da Praça José Cristiano Franck, no bairro Monte Castelo.",Arquivada,Wanderson Castelar,REQ,,,,
292,2014,Requerimento,Solicita o recapeamento asfáltico em todas as ruas do bairro Poço Rico,Arquivada,Luiz Otávio Fernandes Coelho - Pardal,REQ,,,,
291,2014,Requerimento,Solicita recapeamento asfáltico em todas as ruas do bairro Santa Efigênia,Arquivada,Luiz Otávio Fernandes Coelho - Pardal,REQ,,,,
290,2014,Requerimento,Solicita capina e limpeza nas ruas do bairro Grama,Arquivada,Luiz Otávio Fernandes Coelho - Pardal,REQ,,,,
289,2014,Requerimento,Solicita capina e limpeza em todas as ruas do bairro Santo Antonio,Arquivada,Luiz Otávio Fernandes Coelho - Pardal,REQ,,,,
288,2014,Requerimento,Solicita a EMPAV a capina e limpeza em todo o escadão localizado proximo ao nº 280 da rua Santo Antonio Maria de Souza no bairro São Mateus,Arquivada,Luiz Otávio Fernandes Coelho - Pardal,REQ,,,,
287,2014,Requerimento,"Solicita reconstrução da escada da rua Antonio Maria de Souza, no bairro São Mateus.",Arquivada,Luiz Otávio Fernandes Coelho - Pardal,REQ,,,,
287,2014,Requerimento,Solicita a recontrução da escada localizada proximo ao nº 280 da rua Antonio M de Souza no bairro São Mateus,Arquivada,Luiz Otávio Fernandes Coelho - Pardal,REQ,,,,
286,2014,Requerimento,"Solicita sinalização no trecho da BR-440, no Bairro São Pedro.",Em Tramitação,Zé Márcio,REQ,,,,
285,2014,Requerimento,Solicita que seja feita operação tapa buracos no trecho da BR 440 no Bairro São Pedro.,Em Tramitação,Zé Márcio,REQ,,,,
284,2014,Requerimento,Solicita limpeza e varrição no trecho da BR 440 no Bairro São Pedro.,Arquivada,Zé Márcio,REQ,,,,
283,2014,Requerimento,"Solicita capina e limpeza na travessa Nelson Silva, bairro Costa Carvalho",Arquivada,Dr. Fiorilo,REQ,,,,
282,2014,Requerimento,"Solicita poda de árvore localizada na travessa Nelson Silva próximo ao nº 34, bairro Costa Carvalho",Arquivada,Dr. Fiorilo,REQ,,,,
281,2014,Requerimento,Solicita capina e limpeza na margem direita do córrego Amazônia na rua D no bairro Amazônia,Arquivada,Chico Evangelista,REQ,,,,
280,2014,Requerimento,Solicita reparos numa tampa de caixa de captação de água na escola do bairro Amazônia,Arquivada,Chico Evangelista,REQ,,,,
279,2014,Requerimento,Solicita a SETTRA para utilizar o ônibus da linha 646 - Milho Branco - Centro para que o mesmo passe pela rua Milton Ladeira,Arquivada,Chico Evangelista,REQ,,,,
278,2014,Requerimento,Solicita capina e limpeza na escola e no Caic do bairro Amazônia,Arquivada,Chico Evangelista,REQ,,,,
277,2014,Requerimento,"Solicita a Secretaria de Obras que faça um estudo nas esquinas das ruas Babaçu, Jatobá e Jequitibá no bairro Amazônia",Arquivada,Chico Evangelista,REQ,,,,
276,2014,Requerimento,Solicita a Secretaria de Obras para fazer um estudo para revitalizar o prolongamento da rua Jequitibá no bairro Amazônia,Arquivada,Chico Evangelista,REQ,,,,
275,2014,Requerimento,Solicita fazer piso e banco no ponto de ônibus em frente ao CAIC no bairro Amazônia,Arquivada,Chico Evangelista,REQ,,,,
274,2014,Requerimento,Solicita fazer a contenção no final da rua Urucum no bairro Amazonia,Arquivada,Chico Evangelista,REQ,,,,
273,2014,Requerimento,Solicita colar um poste no prolongamento da rua Jequitibá no bairro Amazônia,Arquivada,Chico Evangelista,REQ,,,,
272,2014,Requerimento,Solicita capina e limpeza em todo o bairro Amazonia,Arquivada,Chico Evangelista,REQ,,,,
271,2014,Requerimento,Solicita colocação de água potável e rede de esgoto no final da rua Jequitibá no bairro Amazonia,Arquivada,Chico Evangelista,REQ,,,,
270,2014,Requerimento,Solicita reparo em uma manilha na rua D que faz a capitação de água do centro do bairro Amazonas,Arquivada,Chico Evangelista,REQ,,,,
269,2014,Requerimento,Solicita obras para captação de águas pluviais da rua Sapucaia para o córrego do bairro Amazonas,Arquivada,Chico Evangelista,REQ,,,,
268,2014,Requerimento,Solicita operação tapa buraco na rua das Palmeiras em frente ao nº 70 no bairro Amazonas,Arquivada,Chico Evangelista,REQ,,,,
267,2014,Requerimento,"Solicita junto a Settra, o aumento do número de ônibus para os bairros Marilândia e Nova Califórnia.",Arquivada,Betão,REQ,,,,
266,2014,Requerimento,"Solicita corte de uma árvore na rua Barão do Retiro, no bairro Marumbi",Arquivada,Noraldino Júnior,REQ,,,,
265,2014,Requerimento,Solicita reparar e ampliar o passeio que margeia a av Brasil e o rio Paraibuna,Arquivada,Chico Evangelista,REQ,,,,
264,2014,Requerimento,"Solicita asfaltamento do prolongamento da Rua Amaro Correa de Oliveira, no Bairro Santa Efigênia.",Arquivada,Vagner de Oliveira,REQ,,,,
263,2014,Requerimento,"Solicita retirada de terra acumulada no asfalto, na Rua Cidade do Sol, no Bairro Cidade do Sol.",Arquivada,Vagner de Oliveira,REQ,,,,
262,2014,Requerimento,"Solicita operação tapa buraco na rua Cidade do Sol em frente ao nº 370, no Bairro Cidade do Sol.",Em Tramitação,Vagner de Oliveira,REQ,,,,
261,2014,Requerimento,"Solicita a colocação de meio fio na Rua José Alberto de Castilho, no Bairro Filgueiras.",Arquivada,Vagner de Oliveira,REQ,,,,
260,2014,Requerimento,"Solicita construção do muro de contenção na rua Amazonas, próximo ao número 600 Bairro Vila Montanhesa.",Arquivada,Noraldino Júnior,REQ,,,,
259,2014,Requerimento,"Solicita Sinalização informativa de impedimento parcial de trânsito. Rua Amazonas, próximo ao número 600 , Bairro Vila Montanhesa.",Arquivada,Noraldino Júnior,REQ,,,,
258,2014,Requerimento,"Solicita asfaltamento da Rua Luiz Rocha, no bairro Eldorado",Arquivada,Noraldino Júnior,REQ,,,,
257,2014,Requerimento,"Solicita tapa buraco na Rua Sebastião Cicero Aragão, próximo a Rua Jovino Ribeiro no bairro Bairu",Arquivada,Noraldino Júnior,REQ,,,,
256,2014,Requerimento,"Solicita instalação de quebra-molas na Rua Luiz Rocha, no bairro Eldorado.",Arquivada,Noraldino Júnior,REQ,,,,
255,2014,Requerimento,"Solicita asfaltamento da Rua Otacilio Esteves da Silva, no bairro Granjas Betânia.",Arquivada,Noraldino Júnior,REQ,,,,
254,2014,Requerimento,"Solicita reforma da rede de esgoto próximo a Rua Domingos Lopes, 111, no bairro Nossa Senhora das Graças.",Arquivada,Noraldino Júnior,REQ,,,,
253,2014,Requerimento,"Solicita que seja feita contenção de encosta na Rua Luiz Rocha, ao lado do número 389 e o o corrimão na escada",Arquivada,Noraldino Júnior,REQ,,,,
252,2014,Requerimento,"Solicita tapa buraco na rua Muriaé, no bairro Democrata",Arquivada,Noraldino Júnior,REQ,,,,
252,2014,Moção,Moção de Aplauso,Arquivada,Oliveira Tresse,MOC,,,,
251,2014,Requerimento,Solicita pode de árvore na rua Raphael Zacarias no bairro Democrata,Arquivada,Noraldino Júnior,REQ,,,,
251,2014,Moção,Moção de Aplauso,Arquivada,Oliveira Tresse,MOC,,,,
250,2014,Requerimento,"Solicita a realização de limpeza na ""boca de lobo"" da Rua B. no Bairro Verbo Divino.",Arquivada,Nilton Militão,REQ,,,,
250,2014,Moção,Moção de Aplauso,Arquivada,Oliveira Tresse,MOC,,,,
249,2014,Requerimento,Solicita a realização de limpeza e colocação de grades nos bueiros existentes no Bairro São Judas Tadeu.,Arquivada,Nilton Militão,REQ,,,,
249,2014,Moção,Moção de Aplauso,Arquivada,Oliveira Tresse,MOC,,,,
248,2014,Requerimento,"Solicita realização de limpeza em toda extensão da Rua Luiza Vitória Fernandes, bem como nos bueiros.",Arquivada,Nilton Militão,REQ,,,,
248,2014,Moção,Moção de Aplauso,Arquivada,Jucelio,MOC,,,,
247,2014,Requerimento,"Solicita a manutenção da ""boca de lobo"" na esquina da Av. Simeão de Faria, no Bairro Santa Cruz.",Arquivada,Nilton Militão,REQ,,,,
247,2014,Moção,Moção de Aplauso,Arquivada,Luiz Otávio Fernandes Coelho - Pardal,MOC,,,,
246,2014,Requerimento,Solicita operação tapa buracos nos bairros São Judas Tadeu e Verbo Divino.,Arquivada,Nilton Militão,REQ,,,,
246,2014,Moção,Moção de Aplauso,Arquivada,Nilton Militão,MOC,,,,
245,2014,Requerimento,"Solicita limpeza e colocação de grades no bueiro existente na rua Miguel Marinho, no Bairro Santa Cruz.",Arquivada,Nilton Militão,REQ,,,,
245,2014,Moção,Moção de Apoio,Arquivada,Betão,MOC,,,,
244,2014,Requerimento,Solicita a manutenção nas grades e tampas dos bueiros do Bairro São Judas Tadeu.,Arquivada,Nilton Militão,REQ,,,,
244,2014,Moção,Moção de Aplauso,Arquivada,Júlio Gasparette,MOC,,,,
243,2014,Requerimento,Solicita recapeamento asfáltico em todo o bairro Terras Altas,Arquivada,Luiz Otávio Fernandes Coelho - Pardal,REQ,,,,
243,2014,Moção,Moção de Aplauso,Arquivada,Júlio Gasparette,MOC,,,,
242,2014,Requerimento,Solicita poda de árvores ao longo de toda rua Antonio Altaf no bairro Cascatinha,Arquivada,Luiz Otávio Fernandes Coelho - Pardal,REQ,,,,
242,2014,Moção,Moção de Aplauso,Arquivada,Vagner de Oliveira,MOC,,,,
241,2014,Requerimento,Solicita recapeamento asfáltico ao longo de toda de toda av 1 no bairro Terras Altas,Arquivada,Luiz Otávio Fernandes Coelho - Pardal,REQ,,,,
241,2014,Moção,Moção de Aplauso,Arquivada,Vagner de Oliveira,MOC,,,,
240,2014,Requerimento,Solicita operação tapa buraco na Rua Luiz José Esteves no Bairro Aracy.,Arquivada,Jucelio,REQ,,,,
240,2014,Moção,Moção de Aplauso,Arquivada,Vagner de Oliveira,MOC,,,,
239,2014,Requerimento,Solicita a revitalização da sinalização horizontal em todo o Bairro São Mateus.,Arquivada,Jucelio,REQ,,,,
239,2014,Moção,Moção de Aplauso,Arquivada,Zé Márcio,MOC,,,,
238,2014,Requerimento,Solicita a revitalização da sinalização horizontal em todo o Bom Pastor.,Arquivada,Jucelio,REQ,,,,
238,2014,Moção,Moção de Aplauso,Arquivada,Chico Evangelista,MOC,,,,
237,2014,Requerimento,Solicita a revitalização da sinalização horizontal no Bairro Passos.,Arquivada,Jucelio,REQ,,,,
237,2014,Moção,Moção de Aplauso,Arquivada,Cido Reis,MOC,,,,
236,2014,Requerimento,Solicita a revitalização da sinalização horizontal em todo o bairro Manoel Honório.,Arquivada,Jucelio,REQ,,,,
236,2014,Moção,Moção de Aplauso,Arquivada,Chico Evangelista,MOC,,,,
235,2014,Requerimento,Solicita a revitalização da sinalização horizontal no Bairro Nossa Senhora de Lourdes.,Arquivada,Jucelio,REQ,,,,
235,2014,Moção,Moção de Aplauso,Arquivada,Wanderson Castelar,MOC,,,,
234,2014,Requerimento,Solicita revitalização da sinalização horizontal no Bairro Benfica.,Arquivada,Jucelio,REQ,,,,
234,2014,Moção,Moção de Aplauso,Arquivada,Cido Reis,MOC,,,,
233,2014,Requerimento,"Solicita limpeza na Praça Francisco de Assis Lopes, no bairro Monte Castelo.",Arquivada,Zé Márcio,REQ,,,,
233,2014,Moção,Moção de Aplauso,Arquivada,Cido Reis,MOC,,,,
232,2014,Requerimento,"Solicita junto a Empav, limpeza da Praça Vereador Jair Reihn, no bairro Marumbi.",Arquivada,Zé Márcio,REQ,,,,
232,2014,Moção,Moção de Aplauso,Arquivada,Cido Reis,MOC,,,,
231,2014,Requerimento,"Solicita limpeza na Praça Alcides A. Almeida, no bairro Marumbi.",Arquivada,Zé Márcio,REQ,,,,
231,2014,Moção,Moção de Aplauso,Arquivada,Cido Reis,MOC,,,,
230,2014,Requerimento,"Solicita conserto da rede de coleta de esgoto na rua Leopoldo Furtado de Mendonça, no bairro Retiro.",Arquivada,Zé Márcio,REQ,,,,
230,2014,Moção,Moção de Aplauso,Arquivada,Dr. Antônio Aguiar,MOC,,,,
229,2014,Requerimento,"Solicita junto a Settra, sinalização horizontal com pintura indicativa de faixa exclusiva para ônibus e táxi nos corredores estabelecidos para este fim.",Arquivada,Zé Márcio,REQ,,,,
229,2014,Moção,Moção de Aplauso,Arquivada,Dr. Antônio Aguiar,MOC,,,,
228,2014,Requerimento,"Solicita poda de árvores nas ruas Itatiaia, Coronel Quintão, no bairro Monte Castelo.",Arquivada,Zé Márcio,REQ,,,,
228,2014,Moção,Moção de Aplauso,Arquivada,Nilton Militão,MOC,,,,
227,2014,Moção,Moção de Aplauso,Arquivada,Luiz Otávio Fernandes Coelho - Pardal,MOC,,,,
226,2014,Requerimento,"Solicita junto ao Diretor da Cesama, que não seja cobrada a taxa de ligação de água em Festas de Cavalo.",Arquivada,João do Joaninho,REQ,,,,
226,2014,Moção,Moção de Aplauso,Arquivada,Nilton Militão,MOC,,,,
225,2014,Requerimento,"Solicita limpeza e retirada de entulho na rua Diva Garcia, entre os bairros Bom Jardim e Linhares",Arquivada,Dr. Fiorilo,REQ,,,,
225,2014,Moção,Moção de Aplauso,Em Tramitação,João do Joaninho,MOC,,,,
224,2014,Requerimento,"Solicita limpeza no terreno na esquina das ruas Antonio Celeste e São Domingos Sávio, bairro Centenário",Arquivada,Dr. Fiorilo,REQ,,,,
223,2014,Requerimento,Solicita limpeza do campo de futebol do bairro Progresso.,Arquivada,Isauro Calais,REQ,,,,
223,2014,Moção,Moção de Aplauso,Arquivada,Chico Evangelista,MOC,,,,
222,2014,Moção,Moção de Aplauso,Arquivada,Chico Evangelista,MOC,,,,
221,2014,Requerimento,"Solicita recuperação da rua Fausto Machado, no bairro São Sebastião.",Arquivada,Isauro Calais,REQ,,,,
221,2014,Moção,Moção de Aplauso,Arquivada,Cido Reis,MOC,,,,
220,2014,Requerimento,"Solicita recuperação da rua Ambrosina Nunes de Lima, no bairro Jóquei Clube I.",Arquivada,Isauro Calais,REQ,,,,
220,2014,Moção,Moção de Aplauso,Arquivada,Cido Reis,MOC,,,,
219,2014,Requerimento,"Solicita instalação de corrimão no escadão da rua Visconde de Uberaba, no bairro Jóquei Clube.",Arquivada,Cido Reis,REQ,,,,
219,2014,Moção,Moção de Aplauso,Arquivada,Cido Reis,MOC,,,,
218,2014,Requerimento,"Solicita manutenção no escadão da rua Visconde de Uberaba, no bairro Jóquei Clube.",Arquivada,Cido Reis,REQ,,,,
218,2014,Moção,Moção de Aplauso,Arquivada,Cido Reis,MOC,,,,
217,2014,Requerimento,"Solicita limpeza do córrego da rua Ângela Maria de Jesus, no bairro São Pedro.",Arquivada,Cido Reis,REQ,,,,
217,2014,Moção,Moção de Aplauso,Arquivada,Nilton Militão,MOC,,,,
216,2014,Requerimento,"Solicita capina e limpeza do escadão da rua Visconde de Uberaba, no bairro Jóquei Clube.",Arquivada,Cido Reis,REQ,,,,
216,2014,Moção,Moção de Aplauso,Arquivada,Cido Reis,MOC,,,,
215,2014,Requerimento,"Solicita operação tapa buraco na rua Pedro Celeste, no bairro Cruzeiro do Sul.",Arquivada,Cido Reis,REQ,,,,
215,2014,Moção,Moção de Aplauso,Arquivada,Cido Reis,MOC,,,,
214,2014,Requerimento,"Solicita capina e limpeza da rua Antonio Vicente de Oliveira, no bairro Vila São Jorge.",Arquivada,Cido Reis,REQ,,,,
214,2014,Moção,Moção de Aplauso,Arquivada,Dr. Antônio Aguiar,MOC,,,,
213,2014,Requerimento,Solicita que as empresas de ônibus de transporte urbano de passageiros no município,Em Tramitação,Oliveira Tresse,REQ,,,,
213,2014,Moção,Moção de Aplauso,Arquivada,Jucelio,MOC,,,,
212,2014,Requerimento,Solicita inclusão de câmeras de vídeomonitoramento na Praça dr. João Penido.,Arquivada,Oliveira Tresse,REQ,,,,
212,2014,Moção,Moção de Apoio,Arquivada,Betão,MOC,,,,
211,2014,Requerimento,Solicita a instalação de mais lixeiras na cidade.,Arquivada,Jucelio,REQ,,,,
211,2014,Moção,Moção de Aplauso,Arquivada,Júlio Gasparette,MOC,,,,
210,2014,Requerimento,Solicita criação a gratificação extraordinária de valorização do servidor dessa casa do povo,Arquivada,Chico Evangelista,REQ,,,,
210,2014,Moção,Moção de Aplauso,Arquivada,Júlio Gasparette,MOC,,,,
209,2014,Requerimento,"Solicita junto a Empav, poda de árvores e limpeza da Praça do bairro Fábrica.",Arquivada,Wanderson Castelar,REQ,,,,
209,2014,Moção,Moção de Aplauso,Arquivada,Júlio Gasparette,MOC,,,,
208,2014,Requerimento,"Solicita instalação de quebra-molas na rua Senador Salgado Filho, bairro Bom Pastor",Arquivada,Dr. Fiorilo,REQ,,,,
208,2014,Moção,Moção de Aplauso,Arquivada,Júlio Gasparette,MOC,,,,
207,2014,Requerimento,"Solicita instalação de 3 bases descentralizadas do SAMU, nos postos de Bombeiro Militar .",Arquivada,Cido Reis,REQ,,,,
207,2014,Moção,Moção de Aplauso,Arquivada,Jucelio,MOC,,,,
206,2014,Moção,Moção de Aplauso,Arquivada,Wanderson Castelar,MOC,,,,
205,2014,Requerimento,"Solicita operação tapa buraco na rua Ademir Pedrete, bairro Santa Cândida",Arquivada,Júlio Gasparette,REQ,,,,
205,2014,Moção,Moção de Aplauso,Arquivada,Chico Evangelista,MOC,,,,
204,2014,Requerimento,"Solicita capina e limpeza em toda extensão da rua Jorge Raimundos, no bairro Olga Burnier.",Arquivada,Júlio Gasparette,REQ,,,,
204,2014,Moção,Moção de Aplauso,Arquivada,Wanderson Castelar,MOC,,,,
203,2014,Requerimento,"Solicita pintura das faixas de sinalização Pare, da Rua Araxa, no bairro São Benedito.",Arquivada,Júlio Gasparette,REQ,,,,
203,2014,Moção,Moção de Aplauso,Arquivada,Cido Reis,MOC,,,,
202,2014,Requerimento,"Solicita pintura das faixas de sinalização Pare, da Rua Caxambu, no bairro São Benedito.",Arquivada,Júlio Gasparette,REQ,,,,
202,2014,Moção,Moção de Aplauso,Arquivada,Cido Reis,MOC,,,,
201,2014,Requerimento,"Solicita pintura das faixas de sinalização Pare, da Rua São Lourenço, no Bairro São Benedito.",Arquivada,Júlio Gasparette,REQ,,,,
201,2014,Moção,Moção de Aplauso,Arquivada,Cido Reis,MOC,,,,
200,2014,Requerimento,"Solicita reforma do corrimão, que liga a Rua Sebastião Costa e Rua Eurico Viana, no bairro Vila Alpina.",Arquivada,Júlio Gasparette,REQ,,,,
200,2014,Moção,Moção de Aplauso,Arquivada,Jucelio,MOC,,,,
199,2014,Moção,Moção de Aplauso,Arquivada,Dr. Fiorilo,MOC,,,,
198,2014,Requerimento,Solicita que seja colocada na pauta do dia 16 de janeiro de 2014 o Projeto de Lei referente aos veículos de tração animal,Arquivada,Noraldino Júnior,REQ,,,,
198,2014,Moção,Moção de Aplauso,Arquivada,Dr. Fiorilo,MOC,,,,
197,2014,Requerimento,Solicita 02 (duas) reuniões Extraordinárias no dia 16 de janeiro.,Em Tramitação,Noraldino Júnior,REQ,,,,
197,2014,Moção,Moção de Pesar,Arquivada,Cido Reis,MOC,,,,
196,2014,Requerimento,"Solicita asfaltamento em toda extensão da av. Vereador Raimundo Hargreaves, no bairro Francisco Bernardino",Arquivada,Noraldino Júnior,REQ,,,,
196,2014,Moção,Moção de Pesar,Arquivada,Cido Reis,MOC,,,,
195,2014,Requerimento,"Solicita reforma de bueiro na rua N. Senhora, proximo ao nº 419, no Bairro Nossa Senhora das Graças",Arquivada,Noraldino Júnior,REQ,,,,
195,2014,Moção,Moção de Aplauso,Arquivada,Cido Reis,MOC,,,,
194,2014,Requerimento,Solicita capina e limpeza em toda extensão da av Vereador Raimundo Hargreaves no bairro Francisco Bernardino,Arquivada,Noraldino Júnior,REQ,,,,
194,2014,Moção,Moção de Aplauso,Arquivada,Júlio Gasparette,MOC,,,,
193,2014,Requerimento,Solicita reforma de bueiros em toda extensão da rua Marciano Pinto no bairro Sagrado Coração,Arquivada,Noraldino Júnior,REQ,,,,
193,2014,Moção,Moção de Aplauso,Arquivada,Júlio Gasparette,MOC,,,,
192,2014,Requerimento,"Solicita reforma de bueiros em toda extensão da rua Senador Feliciano Penna, no bairro Mariano Procópio",Arquivada,Noraldino Júnior,REQ,,,,
192,2014,Moção,Moção de Aplauso,Arquivada,Júlio Gasparette,MOC,,,,
191,2014,Requerimento,Solicita manutenção do córrego da rua Marciano Pinto no bairro Sagrado Coração,Arquivada,Noraldino Júnior,REQ,,,,
191,2014,Moção,Moção de Aplauso,Arquivada,Júlio Gasparette,MOC,,,,
190,2014,Requerimento,"Solicita manutenção do córrego da av. Brasil atras do Mariano Hall, no bairro Mariano Procópio",Arquivada,Noraldino Júnior,REQ,,,,
190,2014,Moção,Moção de Aplauso,Arquivada,Júlio Gasparette,MOC,,,,
189,2014,Requerimento,Solicita tapa buracos no bairro Altos dos Passos,Arquivada,Noraldino Júnior,REQ,,,,
189,2014,Moção,Moção de Aplauso,Arquivada,Júlio Gasparette,MOC,,,,
188,2014,Requerimento,Solicita tapa buraco no bairro Eldorado,Arquivada,Noraldino Júnior,REQ,,,,
188,2014,Moção,Moção de Aplauso,Arquivada,Júlio Gasparette,MOC,,,,
187,2014,Requerimento,"Solicita troca de poste da rua Franklin de Paula Marques, esquina com a rua José Teixeira da Silva, no bairro Cidade do Sol",Arquivada,Noraldino Júnior,REQ,,,,
187,2014,Moção,Moção de Aplauso,Arquivada,Júlio Gasparette,MOC,,,,
186,2014,Requerimento,Solicita tapa buraco em toda extensão da rua Waldemar Pereira no bairro Bom Pastor,Arquivada,Noraldino Júnior,REQ,,,,
186,2014,Moção,Moção de Aplauso,Arquivada,Júlio Gasparette,MOC,,,,
185,2014,Requerimento,Solicita instalação de postes em toda extensão da rua G no bairro Milho Branco,Arquivada,Noraldino Júnior,REQ,,,,
185,2014,Moção,Moção de Aplauso,Arquivada,Júlio Gasparette,MOC,,,,
184,2014,Requerimento,"Solicita capina e limpeza da rua Augusto Bragnolo, nº 1, no bairro Santa Luzia",Arquivada,Noraldino Júnior,REQ,,,,
184,2014,Moção,Moção de Aplauso,Arquivada,Júlio Gasparette,MOC,,,,
183,2014,Requerimento,"Solicita manutenção do córrego da rua Joana Darc próximo ao número 182, bairro Santa Cruz",Arquivada,Noraldino Júnior,REQ,,,,
183,2014,Moção,Moção de Aplauso,Arquivada,Júlio Gasparette,MOC,,,,
