Projeto,Ano,Tipo,Ementa,Situacao,Autor,Codigo_Tipo,Id_Projeto_Camara,Data_Projeto,Tramitacao_Encerrada,Aprovado
542,2014,Requerimento,"Solicita poda de árvore na rua Silva Jardim, no bairro Santa Helena.",Arquivada,Noraldino Júnior,REQ,46864,18/02/2014,SIM,SIM
541,2014,Requerimento,"Solicita junto à Settra, estudo para instalação de sinalização na Avenida Itamar Franco, no bairro São Mateus.",Arquivada,Luiz Otávio Fernandes Coelho - Pardal,REQ,47173,13/02/2014,SIM,SIM
540,2014,Requerimento,"Solicita conserto da rede de esgoto na Avenida Itamar Franco, no bairro São Mateus.",Arquivada,Luiz Otávio Fernandes Coelho - Pardal,REQ,47172,13/02/2014,SIM,SIM
539,2014,Requerimento,Solicita recapeamento asfáltico de todas as ruas do bairro Santo Antonio.,Arquivada,Luiz Otávio Fernandes Coelho - Pardal,REQ,47171,13/02/2014,SIM,SIM
538,2014,Requerimento,Solicita recapeamento asfáltico de todas as ruas do bairro São Mateus.,Arquivada,Luiz Otávio Fernandes Coelho - Pardal,REQ,47170,13/02/2014,SIM,SIM
537,2014,Requerimento,"Solicita junto a Empav, operação tapa buraco na rua Luiz José Esteves, no bairro Aracy.",Arquivada,Dr. Fiorilo,REQ,47397,13/02/2014,SIM,SIM
536,2014,Requerimento,"Solicita junto a Cesama, instalação de reservatório de água na rua G, no bairro Alto São Geraldo.",Arquivada,Dr. Fiorilo,REQ,47396,13/02/2014,SIM,SIM
535,2014,Requerimento,"Solicita junto a Cesama, substituição da bomba d'água localizada entre as ruas Francisco Pereira da Fonseca e Francisco Fernandes Fernandes, no bairro Alto São Geraldo",Arquivada,Dr. Fiorilo,REQ,47395,13/02/2014,SIM,SIM
534,2014,Requerimento,"Solicita junto a SO, colocação de grade na boca de lobo na rua Doutor Belizário de Castro, no bairro Grajaú.",Arquivada,Dr. Fiorilo,REQ,47394,13/02/2014,SIM,SIM
533,2014,Requerimento,"Solicita junto à Settra, mudança do itinerário dos coletivos da linha 426, no bairro Grajaú.",Arquivada,Dr. Fiorilo,REQ,47393,13/02/2014,SIM,SIM
532,2014,Requerimento,"Solicita junto a Empav, operação tapa buraco na rua Doutor Belizário de Castro, no bairro Grajaú.",Arquivada,Dr. Fiorilo,REQ,47392,13/02/2014,SIM,SIM
531,2014,Requerimento,"Solicita junto à Settra, reparo no semáforo de pedestre na esquina das ruas Benjamim Constant e Jarbas de Lery Santos, no Centro.",Arquivada,Chico Evangelista,REQ,47048,13/02/2014,SIM,SIM
530,2014,Requerimento,"Solicita junto a Settra, que indique as empresas para orientarem seus trocadores e conscientizar os passageiros dos coletivos a respeito à Lei dos assentos preferenciais.",Arquivada,Chico Evangelista,REQ,46894,13/02/2014,SIM,SIM
529,2014,Requerimento,"Solicita junto a Settra, placa de proibindo estacionar e parar caminhões na rua Doutor dias da Cruz, no bairro Nova Era.",Arquivada,Chico Evangelista,REQ,46893,13/02/2014,SIM,SIM
528,2014,Requerimento,Solicita que seja deferida a saída da representação desta Casa Legislativa no FUNDEB.,Arquivada,Jucelio,REQ,46891,13/02/2014,SIM,SIM
527,2014,Requerimento,Solicita arrumar um buraco na passarela sobre o córrego do bairro Marumbi.,Arquivada,Vagner de Oliveira,REQ,46858,12/02/2014,SIM,SIM
526,2014,Requerimento,"Solicita corrimão no escadão na rua Vereador José Joaquim Sobreira, no bairro Filgueiras.",Arquivada,Vagner de Oliveira,REQ,49223,12/02/2014,SIM,SIM
525,2014,Requerimento,"Solicita asfaltamento da rua Doutor Carlos Imbassay, no bairro Nova Era.",Arquivada,Vagner de Oliveira,REQ,46855,12/02/2014,SIM,SIM
524,2014,Requerimento,"Solicita revitalização, capina,limpeza e iluminação para passarela próxima a Praça do bairro Industrial.",Arquivada,Noraldino Júnior,REQ,49076,12/02/2014,SIM,SIM
523,2014,Requerimento,"Solicita construção de calçada em toda extensão da rua Diomar Monteiro, no bairro Grama.",Arquivada,Noraldino Júnior,REQ,49075,12/02/2014,SIM,SIM
522,2014,Requerimento,"Solicita capina,limpeza e calçamento do prolongamento da rua Adelaide Maria da Conceição, no bairro Alto Eldorado.",Arquivada,Noraldino Júnior,REQ,49074,Data nao encontrada,SIM,NAO
521,2014,Requerimento,"Solicita iluminação na quadra de esportes da rua Cantor Orlando Silva, no bairro Barbosa Lage.",Arquivada,Noraldino Júnior,REQ,49073,12/02/2014,SIM,SIM
520,2014,Requerimento,"Solicita poda de árvore nas ruas Barbara Campagnacci Borboni, Eurico de melo e Joaquim dos Santos Neves, no bairro Aracy.",Arquivada,Noraldino Júnior,REQ,49072,12/02/2014,SIM,SIM
519,2014,Requerimento,"Solicita retirada de entulho na rua Carneiro da Silva, no bairro Furtado de Menezes.",Arquivada,Noraldino Júnior,REQ,49071,12/02/2014,SIM,SIM
518,2014,Requerimento,"Solicita pintura de sinalização horizontal na rua Furtado de Menezes, no bairro Furtado de Menezes.",Arquivada,Noraldino Júnior,REQ,49070,12/02/2014,SIM,SIM
517,2014,Requerimento,"Solicita poda de árvore nas ruas São Vicente e Santa Clara, no bairro Costa Carvalho.",Arquivada,Noraldino Júnior,REQ,49069,12/02/2014,SIM,SIM
516,2014,Requerimento,"Solicita pintura de sinalização horizontal na rua Amadeu Guimarães, no bairro Solidariedade.",Arquivada,Noraldino Júnior,REQ,49068,12/02/2014,SIM,SIM
515,2014,Requerimento,"Solicita pintura na sinalização horizontal na rua Alberto Guedes, no bairro Jardim Esperança.",Arquivada,Noraldino Júnior,REQ,49067,12/02/2014,SIM,SIM
514,2014,Requerimento,"Solicita retirada de entulho na rua Mariana Moreira Venâncio, no bairro Aracy.",Arquivada,Noraldino Júnior,REQ,49066,12/02/2014,SIM,SIM
513,2014,Requerimento,"Solicita pintura de sinalização horizontal nas ruas Joaquim dos santos Neves e Mariana Moreira Venâncio, no bairro Aracy.",Arquivada,Noraldino Júnior,REQ,48862,12/02/2014,SIM,SIM
512,2014,Requerimento,"Solicita placa de rua sem saída na Eurico de Melo, no bairro Aracy.",Arquivada,Noraldino Júnior,REQ,48861,12/02/2014,SIM,SIM
511,2014,Requerimento,Solicita revitalização da Praça do bairro Democrata.,Arquivada,Noraldino Júnior,REQ,48860,12/02/2014,SIM,SIM
510,2014,Requerimento,Solicita instalação de aparelhos de ginástica na praça Milho Branco.,Arquivada,Noraldino Júnior,REQ,48859,12/02/2014,SIM,SIM
509,2014,Requerimento,"Solicita pintura de sinalização horizontal na rua Barão de Juiz de Fora, no bairro Santos Anjos.",Arquivada,Noraldino Júnior,REQ,48858,12/02/2014,SIM,SIM
508,2014,Requerimento,"Solicita recapeamento da rua Minas Gerais, no bairro Vila Montanhesa.",Arquivada,Noraldino Júnior,REQ,48857,12/02/2014,SIM,SIM
507,2014,Requerimento,"Solicita policiamento na Avenida Itamar Franco, próximo ao Colégio Jesuítas.",Arquivada,Noraldino Júnior,REQ,48841,12/02/2014,SIM,SIM
506,2014,Requerimento,"Solicita a Secretaria de Educação, criação de mais uma creche para o bairro Linhares.",Arquivada,Oliveira Tresse,REQ,46942,Data nao encontrada,SIM,NAO
505,2014,Requerimento,Solicita implantação de escola em tempo integral para atendimento à população do Bairro Linhares.,Arquivada,Oliveira Tresse,REQ,46941,12/02/2014,SIM,SIM
504,2014,Requerimento,"Solicita desentupimento da rede de águas pluviais na rua Marechal Deodoro, no Centro.",Arquivada,Oliveira Tresse,REQ,46940,Data nao encontrada,SIM,NAO
503,2014,Requerimento,"Solicita capina, limpeza das ruas Amin Nagle, Diamante e Opala, no bairro Pedras Preciosas.",Arquivada,Dr. Fiorilo,REQ,47420,12/02/2014,SIM,SIM
502,2014,Requerimento,"Solicita substituição das lâmpadas vapor de mercúrio para vapor de sódio na rua Jesus Raimundo, no bairro Teixeiras.",Arquivada,Dr. Fiorilo,REQ,47419,12/02/2014,SIM,SIM
501,2014,Requerimento,"Solicita substituição das lâmpadas vapor de mercúrio para vapor de sódio na rua Porfírio Barbosa Albuquerque,no bairro Teixeiras.",Arquivada,Dr. Fiorilo,REQ,47401,12/02/2014,SIM,SIM
500,2014,Requerimento,"Solicita substituição das lâmpadas vapor de mercúrio para vapor de sódio da Travessa Ana Vilela, no bairro Teixeiras.",Arquivada,Dr. Fiorilo,REQ,47400,12/02/2014,SIM,SIM
499,2014,Requerimento,"Solicita substituição das lâmpadas vapor de mercúrio para vapor de sódio na rua João Moreira da Rocha, no bairro Teixeiras.",Arquivada,Dr. Fiorilo,REQ,47399,12/02/2014,SIM,SIM
498,2014,Requerimento,"Solicita substituição das lâmpadas vapor de mercúrio para vapor de sódio, na rua Comendador Pantaleone Arcuri no bairro Teixeiras.",Arquivada,Dr. Fiorilo,REQ,47398,12/02/2014,SIM,SIM
497,2014,Requerimento,"Solicita junto a Settra, colocação de sinalização e estudo para implementar quebra mola na Avenida Olavo Bilac, no bairro Cerâmica.",Arquivada,Jucelio,REQ,46863,12/02/2014,SIM,SIM
496,2014,Requerimento,"Solicita limpeza e capina no escadão localizado na rua Paulo Lutterback de Abreu, no bairro São Judas Tadeu.",Arquivada,Jucelio,REQ,46859,12/02/2014,SIM,SIM
495,2014,Requerimento,"Solicita recapeamento asfáltico, em todas as ruas do bairro Costa Carvalho.",Arquivada,Luiz Otávio Fernandes Coelho - Pardal,REQ,47169,12/02/2014,SIM,SIM
494,2014,Requerimento,Solicita capina e limpeza de todas as ruas do bairro Poço Rico.,Arquivada,Luiz Otávio Fernandes Coelho - Pardal,REQ,47168,12/02/2014,SIM,SIM
493,2014,Requerimento,Solicita capina e limpeza de todas as ruas do bairro Dom Bosco.,Arquivada,Luiz Otávio Fernandes Coelho - Pardal,REQ,47167,12/02/2014,SIM,SIM
492,2014,Requerimento,Solicita capina e limpeza de todas as ruas do bairro Santa Cecília.,Arquivada,Luiz Otávio Fernandes Coelho - Pardal,REQ,47166,12/02/2014,SIM,SIM
491,2014,Requerimento,Solicita capina e limpeza de todas as ruas do bairro Santa Cândida.,Arquivada,Luiz Otávio Fernandes Coelho - Pardal,REQ,47165,12/02/2014,SIM,SIM
490,2014,Requerimento,Solicita capina e limpeza em todas as ruas do bairro Santa Efigênia.,Arquivada,Luiz Otávio Fernandes Coelho - Pardal,REQ,47164,12/02/2014,SIM,SIM
489,2014,Requerimento,"Solicita junto a Empav, recapeamento asfáltico de todas as ruas do Bairro Sagrado Coração de Jesus.",Arquivada,Luiz Otávio Fernandes Coelho - Pardal,REQ,47163,12/02/2014,SIM,SIM
488,2014,Requerimento,"Solicita escoria para o granjeamento do café na rua Granja Paraiso, no bairro Penido.",Arquivada,Cido Reis,REQ,47251,12/02/2014,SIM,SIM
487,2014,Requerimento,"Solicita tapa buraco na rua Tomé dos Santos, no bairro Benfica.",Arquivada,Cido Reis,REQ,47250,12/02/2014,SIM,SIM
486,2014,Requerimento,"Solicita limpeza e capina do terreno localizado na rua Augusto da Silva, no bairro Nova Era 2.",Arquivada,Cido Reis,REQ,47249,Data nao encontrada,SIM,NAO
485,2014,Requerimento,"Solicita tapa buraco na rua Evaristo da Veiga, no bairro Benfica.",Arquivada,Cido Reis,REQ,47248,12/02/2014,SIM,SIM
484,2014,Requerimento,Solicita tapa buraco na rua Martins Barbosa no bairro Benfica.,Arquivada,Cido Reis,REQ,47247,12/02/2014,SIM,SIM
483,2014,Requerimento,Solicita criação de uma Secretaria Municipal de Prevenção ao Uso de Drogas.,Arquivada,Cido Reis,REQ,47245,12/02/2014,SIM,SIM
482,2014,Requerimento,"Solicita limpeza de terreno na esquina das ruas Aurora Torres e José Orozimbo, no bairro Santa Luzia.",Arquivada,André Mariano,REQ,47143,12/02/2014,SIM,SIM
481,2014,Requerimento,"Solicita limpeza de terreno entre as ruas Victor Espagnolo e Chácara, no bairro Santa Luzia.",Arquivada,André Mariano,REQ,47142,12/02/2014,SIM,SIM
480,2014,Requerimento,Solicita limpeza e instalação de placa de proibido jogar lixo em lote no bairro Marumbi.,Arquivada,André Mariano,REQ,47141,12/02/2014,SIM,SIM
479,2014,Requerimento,"Solicita notificar o proprietário do terreno da rua Ouro Fino, no bairro Bonfim.",Arquivada,Ana Rossignoli,REQ,47125,12/12/2014,SIM,SIM
478,2014,Requerimento,"Solicita capina do escadão da rua Jorge Knopp, no bairro Progresso.",Arquivada,Ana Rossignoli,REQ,47124,12/12/2014,SIM,SIM
477,2014,Requerimento,"Solicita junto a Empav, poda de árvores nas ruas Marília, Paulo Garcia e Evaristo da Veiga, no bairro Benfica.",Arquivada,Zé Márcio,REQ,47120,12/02/2014,SIM,SIM
476,2014,Requerimento,"Solicita que em todos eventos e festas públicas abertas ou fechadas no município de Juiz de Fora, sejam disponibilizados sanitários adaptados para pessoas portadoras de deficiência.",Arquivada,Dr. Antônio Aguiar,REQ,47119,12/02/2014,SIM,SIM
475,2014,Requerimento,Solicita instalação de corrimão no escadão do bairro Santa Luzia.,Arquivada,Rodrigo Mattos,REQ,47130,11/02/2014,SIM,SIM
474,2014,Requerimento,Solicita limpeza nas bocas de lobo das ruas do bairro Jóquei Clube II.,Arquivada,Rodrigo Mattos,REQ,47129,11/02/2014,SIM,SIM
473,2014,Requerimento,"Solicita capina, limpeza, retirada de entulho e reconstrução de calçada na Avenida Sete de Setembro, no bairro Costa Carvalho.",Arquivada,Noraldino Júnior,REQ,49109,11/02/2014,SIM,SIM
472,2014,Requerimento,Solicita capina e limpeza das ruas do bairro JK.,Arquivada,Noraldino Júnior,REQ,49107,11/02/2014,SIM,SIM
471,2014,Requerimento,"Solicita capina e limpeza nas ruas São Vicente e Santa Clara, no bairro Costa Carvalho.",Arquivada,Noraldino Júnior,REQ,49106,11/02/2014,SIM,SIM
470,2014,Requerimento,"Solicita capina e limpeza nas ruas Amadeu Guimarães e Tenente Coronel Torres, no bairro Solidariedade.",Arquivada,Noraldino Júnior,REQ,49105,11/02/2014,SIM,SIM
469,2014,Requerimento,"Solicita operação tapa buraco nas ruas Luiz José Esteves Barbara Campagnacci Borboni, no bairro Aracy.",Arquivada,Noraldino Júnior,REQ,49104,11/02/2014,SIM,SIM
468,2014,Requerimento,Solicita capina e limpeza das ruas do bairro Furtado de Menezes.,Arquivada,Noraldino Júnior,REQ,49103,11/02/2014,SIM,SIM
467,2014,Requerimento,Solicita capina e limpeza nas ruas do bairro Jardim Esperança.,Arquivada,Noraldino Júnior,REQ,49102,11/02/2014,SIM,SIM
466,2014,Requerimento,Solicita capina e limpeza nas ruas do bairro Aracy.,Arquivada,Noraldino Júnior,REQ,49101,11/02/2014,SIM,SIM
465,2014,Requerimento,"Solicita poda de árvore nas ruas Alan Kardec, José Theodoro dos Santos e Dr. Murilo Andrade de Abreu, no bairro JK.",Arquivada,Noraldino Júnior,REQ,49100,11/02/2014,SIM,SIM
464,2014,Requerimento,"Solicita operação tapa buraco na rua Santa Clara, no bairro Costa Carvalho.",Arquivada,Noraldino Júnior,REQ,49087,11/02/2014,SIM,SIM
463,2014,Requerimento,"Solicita operação tapa buraco na rua Natalino José de Paula, no bairro Parque Burnier.",Arquivada,Noraldino Júnior,REQ,49086,11/02/2014,SIM,SIM
462,2014,Requerimento,"Solicita poda de árvore nas ruas Alberto Guedes, Padre João Micheleto e Aristoteles do Nascimento, no bairro Jardim Esperança.",Arquivada,Noraldino Júnior,REQ,49085,11/02/2014,SIM,SIM
461,2014,Requerimento,"Solicita capina e limpeza da rua Monsenhor Ferrer, no bairro Democrata.",Arquivada,Noraldino Júnior,REQ,49084,11/02/2014,SIM,SIM
460,2014,Requerimento,"Solicita capina e limpeza das ruas José Nunes Pereira e Pedro Moreira Calvacante, no bairro Jardim Natal.",Arquivada,Noraldino Júnior,REQ,49083,11/02/2014,SIM,SIM
459,2014,Requerimento,Solicita capina e limpeza nas ruas do bairro Nossa Senhora de Lourdes.,Arquivada,Noraldino Júnior,REQ,49082,11/02/2014,SIM,SIM
458,2014,Requerimento,"Solicita capina, limpeza e placa de proibido jogar lixo na rua Inconfidentes, no bairro Manoel Honório.",Arquivada,Noraldino Júnior,REQ,49081,11/02/2014,SIM,SIM
457,2014,Requerimento,"Solicita operação tapa buraco na rua Professor João Lima, no bairro Santa Paula.",Arquivada,Noraldino Júnior,REQ,49080,11/02/2014,SIM,SIM
456,2014,Requerimento,Solicita capina e limpeza nas ruas do bairro Santa Paula.,Arquivada,Noraldino Júnior,REQ,49079,11/02/2014,SIM,SIM
455,2014,Requerimento,"Solicita capina e limpeza da rua Joaquim Vicente Guedes, no bairro Cruzeiro do Sul.",Arquivada,Noraldino Júnior,REQ,49078,11/02/2014,SIM,SIM
454,2014,Requerimento,"Solicita capina e limpeza do escadão da rua Miguel Jacob, no bairro Alto Grajaú.",Arquivada,Noraldino Júnior,REQ,49077,11/02/2014,SIM,SIM
453,2014,Requerimento,"Solicita recuperação do prolongamento da rua Adelaide Maria da Conceição, no bairro Eldorado.",Arquivada,Dr. Fiorilo,REQ,47447,11/02/2014,SIM,SIM
452,2014,Requerimento,Solicita operação tapa buraco na Avenida Santa Luzia.,Arquivada,Dr. Fiorilo,REQ,47446,11/02/2014,SIM,SIM
451,2014,Requerimento,"Solicita capina e limpeza da rua José Gonçalves de Oliveira, no bairro Granjas Betânia.",Arquivada,Dr. Fiorilo,REQ,47445,11/02/2014,SIM,SIM
450,2014,Requerimento,"Solicita recuperação da pavimentação asfáltica da rua Almir Monteiro, no bairro Santa Cecília.",Arquivada,Dr. Fiorilo,REQ,47444,11/02/2014,SIM,SIM
449,2014,Requerimento,"Solicita estudos para implantação de sinalização horizontal e vertical na rua da Bahia, no bairro Poço Rico.",Arquivada,Dr. Fiorilo,REQ,47443,11/02/2014,SIM,SIM
448,2014,Requerimento,"Solicita recomposição do piso asfáltico na rua Luiz Basílio Castor, no bairro Santa Luzia.",Arquivada,Dr. Fiorilo,REQ,47442,11/02/2014,SIM,SIM
447,2014,Requerimento,"Solicita a retirada de um curral na Rua José Gonçalves de Oliveira, no bairro Granjas Betânia.",Arquivada,Dr. Fiorilo,REQ,47441,11/02/2014,SIM,SIM
446,2014,Requerimento,"Solicita junto ao Demlurb, regularização da coleta de lixo na rua Nélson Silva, bairro Costa Carvalho.",Arquivada,Dr. Fiorilo,REQ,47440,11/02/2014,SIM,SIM
445,2014,Requerimento,"Solicita junto a Demlurb, corte de vegetação e limpeza no ponto de ônibus da Avenida Pedro Afonso Pinheiro, no bairro Santa Efigênia.",Arquivada,Dr. Fiorilo,REQ,47439,11/02/2014,SIM,SIM
444,2014,Requerimento,"Solicita junto a Settra, extensão da Linha 514, inclusão de frota para linha 516 no Condomínio Néo Residencial e implantação de quebra molas na rua Eduardo Sathler e melhoras na sinalização.",Arquivada,Luiz Otávio Fernandes Coelho - Pardal,REQ,47162,11/02/2014,SIM,SIM
443,2014,Requerimento,"Solicita contratação de médico e aquisição de medicamentos para a Unidade de Atenção Primária à Saúde, no bairro Vila Montanhesa.",Arquivada,Luiz Otávio Fernandes Coelho - Pardal,REQ,47161,Data nao encontrada,SIM,NAO
442,2014,Requerimento,Solicita reparo no asfalto da rua Itabirito no bairro Manoel Honório.,Arquivada,Luiz Otávio Fernandes Coelho - Pardal,REQ,47160,11/02/2014,SIM,SIM
441,2014,Requerimento,Solicita capina e limpeza de todas as ruas do bairro São Mateus.,Arquivada,Luiz Otávio Fernandes Coelho - Pardal,REQ,47159,11/02/2014,SIM,SIM
440,2014,Requerimento,Solicita capina e limpeza de todas as ruas do bairro Sagrado Coração de Jesus.,Arquivada,Luiz Otávio Fernandes Coelho - Pardal,REQ,47158,11/02/2014,SIM,SIM
439,2014,Requerimento,Solicita capina e limpeza de todas as ruas do bairro Borboleta.,Arquivada,Luiz Otávio Fernandes Coelho - Pardal,REQ,47157,11/02/2014,SIM,SIM
438,2014,Requerimento,Solicita recapeamento asfáltico de todas as ruas do bairro Olavo Costa.,Arquivada,Luiz Otávio Fernandes Coelho - Pardal,REQ,47156,11/02/2014,SIM,SIM
437,2014,Requerimento,Solicita recapeamento asfáltico de todas as ruas do bairro Dom Bosco.,Arquivada,Luiz Otávio Fernandes Coelho - Pardal,REQ,47155,11/02/2014,SIM,SIM
436,2014,Requerimento,Solicita recapeamento asfáltico em todas as ruas no bairro de Lourdes.,Arquivada,Luiz Otávio Fernandes Coelho - Pardal,REQ,47154,11/02/2014,SIM,SIM
435,2014,Requerimento,"Solicita junto a Settra, pintura no quebra molas da Avenida Olavo Bilac, no bairro Cerâmica.",Arquivada,Chico Evangelista,REQ,47054,Data nao encontrada,SIM,NAO
434,2014,Requerimento,"Solicita junto ao Demlurb, capina e limpeza nos pontos de ônibus do bairro Cidade do Sol.",Arquivada,Chico Evangelista,REQ,47053,11/02/2014,SIM,SIM
433,2014,Requerimento,"Solicita junto a Secretaria de Obras, estudo para solucionar problema com águas pluviais que desembocam na Avenida Cel. Vidal, no bairro Cerâmica.",Arquivada,Chico Evangelista,REQ,47052,11/02/2014,SIM,SIM
432,2014,Requerimento,"Solicita junto à Settra, construção de uma guard rail nas duas curvas da rua Amaro Correia de Oliveira, no bairro Jardim Umuarama.",Arquivada,Chico Evangelista,REQ,47051,11/02/2014,SIM,SIM
431,2014,Requerimento,"Solicita capina e limpeza da Praça Aureo Carneiro, no bairro Grama.",Arquivada,Cido Reis,REQ,47241,11/02/2014,SIM,SIM
430,2014,Requerimento,"Solicita boca de lobo na rua dos Palmares, no bairro Monte Castelo.",Arquivada,Cido Reis,REQ,47239,11/02/2014,SIM,SIM
429,2014,Requerimento,"Solicita poda de arvore na rua Amazonas, no bairro Vila Montanhesa.",Arquivada,Cido Reis,REQ,47237,11/02/2014,SIM,SIM
428,2014,Requerimento,"Solicita solução em relação a arvore que está localizada na rua Padre Frederico, no bairro Santa Catarina.",Arquivada,Cido Reis,REQ,47236,Data nao encontrada,SIM,NAO
427,2014,Requerimento,Solicita capina e limpeza de todas as ruas do bairro Santos Dumont.,Arquivada,Cido Reis,REQ,47234,11/02/2014,SIM,SIM
426,2014,Requerimento,"Solicita capina e limpeza na Praça Pedro Germano Caniato, no bairro Santos Dumont.",Arquivada,Cido Reis,REQ,47232,11/02/2014,SIM,SIM
425,2014,Requerimento,"Solicita tapa buraco na rua Antonio Scapim,no bairro Miguel Marinho.",Arquivada,Cido Reis,REQ,47231,11/02/2014,SIM,SIM
424,2014,Requerimento,"Solicita capina e limpeza no terreno da rua Otoni de Campos Alvim, no bairro Milho Branco.",Arquivada,Cido Reis,REQ,47230,11/02/2014,SIM,SIM
423,2014,Requerimento,"Solicita limpeza, capina, revitalização e instalação de corrimão no escadão localizado no conjunto Tancredo Neves, no bairro Nova Era.",Arquivada,Cido Reis,REQ,47229,11/02/2014,SIM,SIM
422,2014,Requerimento,"Solicita capina, limpeza e retirada de entulho, na rua Minas Gerais, no bairro Vila Montanhesa.",Arquivada,Cido Reis,REQ,47228,11/02/2014,SIM,SIM
421,2014,Requerimento,"Solicita poda de arvore na rua Antonio Scapim, no bairro Miguel Marino.",Arquivada,Cido Reis,REQ,47227,11/02/2014,SIM,SIM
420,2014,Requerimento,"Solicita asfalto na rua Irmã Maria José da Mota Souza, no bairro Vila Montanhesa.",Arquivada,Cido Reis,REQ,47226,11/02/2014,SIM,SIM
419,2014,Requerimento,"Solicita capina e limpeza na rua Felício Domingos Guffo, no bairro Francisco Bernardino.",Arquivada,Cido Reis,REQ,47225,11/02/2014,SIM,SIM
418,2014,Requerimento,"Solicita tapa buraco na rua Professora Helena Antipoff, no bairro Benfica.",Arquivada,Cido Reis,REQ,47224,11/02/2014,SIM,SIM
417,2014,Requerimento,"Solicita tapa buraco na rua Paulo Garcia, no bairro Benfica.",Arquivada,Cido Reis,REQ,47223,11/02/2014,SIM,SIM
416,2014,Requerimento,"Solicita tapa buraco na rua João Ribeiro de Novaes, no bairro Benfica.",Arquivada,Cido Reis,REQ,47222,11/02/2014,SIM,SIM
415,2014,Requerimento,"Solicita asfalto na rua Maria Aparecida Martins, no bairro Vale Verde.",Arquivada,Cido Reis,REQ,47221,11/02/2014,SIM,SIM
414,2014,Requerimento,"Solicita estudo para colocação de redutor de velocidade na rua Doutor João Pinheiro, no bairro Jardim Glória.",Arquivada,Dr. Antônio Aguiar,REQ,47101,11/02/2014,SIM,SIM
413,2014,Requerimento,"Solicita conserto de calçada na rua São Sebastião, no Centro.",Arquivada,Dr. Antônio Aguiar,REQ,47100,11/02/2014,SIM,SIM
412,2014,Requerimento,"Solicita operação tapa buraco na Avenida Sete de Setembro, no bairro Costa Carvalho.",Arquivada,Dr. Antônio Aguiar,REQ,47099,11/02/2014,SIM,SIM
411,2014,Requerimento,"Solicita colocação de corrimão no Escadão do Jacaré, no bairro Filgueiras.",Arquivada,Dr. Antônio Aguiar,REQ,47098,11/02/2014,SIM,SIM
410,2014,Requerimento,"Solicita recapeamento do asfalto na rua Tiradentes, no bairro Santa Helena.",Arquivada,Dr. Antônio Aguiar,REQ,47097,11/02/2014,SIM,SIM
409,2014,Requerimento,"Solicita melhoria na iluminação na rua Viscondessa Di Cavalcanti, no bairro Poço Rico.",Arquivada,Dr. Antônio Aguiar,REQ,47096,11/02/2014,SIM,SIM
408,2014,Requerimento,"Solicita junto ao Demlurb, pedido de colocação de coletores ou containers para coleta de lixo na Praça Mahatma Gandhi, no bairro Santa Catarina.",Arquivada,Dr. Antônio Aguiar,REQ,47095,11/02/2014,SIM,SIM
407,2014,Requerimento,"Solicita junto ao Demlurb, limpeza e capina na escada de servidão para o Ponto de ônibus e toda extensão da rua Padre Irani, no bairro Vila Ideal.",Arquivada,Dr. Antônio Aguiar,REQ,47088,11/02/2014,SIM,SIM
406,2014,Requerimento,"Solicita junto a Cesama, reparo no asfalto e calçada na rua Dr. Simeão de Faria, no bairro São Francisco de Paula.",Arquivada,Dr. Antônio Aguiar,REQ,47075,11/02/2014,SIM,SIM
405,2014,Requerimento,"Solicita reparo no asfaltamento da rua Silva Jardim, no Centro.",Arquivada,Chico Evangelista,REQ,47074,11/02/2014,SIM,SIM
404,2014,Requerimento,"Solicita junto a Secretaria de Obras, colocação de meio fio na rua G, no bairro Vila Almeida - Linhares.",Arquivada,Zé Márcio,REQ,46828,11/02/2014,SIM,SIM
403,2014,Requerimento,"Solicita manutenção na rede de iluminação na rua Carolina de Assis, no bairro Manoel Honório.",Arquivada,Júlio Gasparette,REQ,47297,10/02/2014,SIM,SIM
402,2014,Requerimento,"Solicita manutenção na rede de iluminação da rua Olinda Colucci Tristão, no bairro Vivendas da Serra.",Arquivada,Júlio Gasparette,REQ,47296,10/02/2014,SIM,SIM
401,2014,Requerimento,"Solicita implantação de placa de acesso a cadeirante, na rua Dr. Luiz Andres, no bairro Mariano Procópio.",Arquivada,Júlio Gasparette,REQ,47295,10/02/2014,SIM,SIM
400,2014,Requerimento,Solicita capina e limpeza de todas as ruas do bairro Jardim Emaús.,Arquivada,Júlio Gasparette,REQ,47294,10/02/2014,SIM,SIM
399,2014,Requerimento,"Solicita asfaltamento na Travessa Maria Alves de Oliveira, no bairro Progresso.",Arquivada,Júlio Gasparette,REQ,47293,10/02/2014,SIM,SIM
398,2014,Requerimento,"Solicita asfaltamento na rua D, no bairro Igrejinha.",Arquivada,Júlio Gasparette,REQ,47292,10/02/2014,SIM,SIM
397,2014,Requerimento,"Solicita operação tapa buraco na rua Humberto Menini, no bairro Borboleta.",Arquivada,Júlio Gasparette,REQ,47291,10/02/2014,SIM,SIM
396,2014,Requerimento,"Solicita poda de árvore na rua Cleveland Braga, no bairro São Pedro.",Arquivada,Júlio Gasparette,REQ,47290,10/02/2014,SIM,SIM
395,2014,Requerimento,"Solicita operação tapa buraco na rua Oswaldo Xavier de Souza, no bairro Santo Antônio.",Arquivada,Noraldino Júnior,REQ,48840,10/02/2014,SIM,SIM
