Projeto,,Ano,,Tipo,,Autor,,Ementa,,Situação
4710,   ,2013,,Requerimento,,Chico Evangelista,,"Solicita junto a Secretaria de Obras, posteação e iluminação da rua Dr. Alvino de Paula à rua Nazira Matar de Freitas.",,Arquivada
,,,,,,,,,,
4709,   ,2013,,Requerimento,,Chico Evangelista,,"Solicita junto a Settra, reaproveitamento dos bloquetes que foram retirados do traffic calming para construção e sibstituição de faixas de pedestres em escolas.",,Arquivada
,,,,,,,,,,
4708,   ,2013,,Requerimento,,Chico Evangelista,,"Solicita junto a SETTRA, alteração da linha de ônibus do bairro Recanto dos Lagos.",,Arquivada
,,,,,,,,,,
4707,   ,2013,,Requerimento,,Chico Evangelista,,"Solicita junto a Secretaria de Saúde, conserto e reforma dos elevadores do pam Marechal.",,Arquivada
,,,,,,,,,,
4706,   ,2013,,Requerimento,,Cido Reis,,"Solicita junto a Empav, asfalto na Igreja Assembleia de Deus, na rua Principal, no bairro Jardim Casa Blanca.",,Arquivada
,,,,,,,,,,
4705,   ,2013,,Requerimento,,Cido Reis,,"Solicita junto a SMO, meio fio na rua José Simpliciano Alves, no bairro Nova Era II.",,Arquivada
,,,,,,,,,,
4704,   ,2013,,Requerimento,,,,"Solicita junto a Demlurb, capina e limpeza no Rio Três Pontes, no bairro Igrejinha e Caracol.",,Arquivada
,,,,,,,,,,
4703,   ,2013,,Requerimento,,Cido Reis,,"Solicita junto a Cesama, limpeza de boca de lobo na rua Suzi Tavares Flausino. no bairro Caiçaras.",,Arquivada
,,,,,,,,,,
4702,   ,2013,,Requerimento,,Dr. Antônio Aguiar,,"Solicita operação tapa buraco na rua Jacinto Furrtado de Mendonça, no bairro Renascença.",,Arquivada
,,,,,,,,,,
4701,   ,2013,,Requerimento,,Dr. Antônio Aguiar,,"Solicita mudança da sinalização vertical da rua Fonseca Hermes, no Centro.",,Arquivada
,,,,,,,,,,
4700,   ,2013,,Requerimento,,Dr. Antônio Aguiar,,"Solicita operação tapa buraco na rua Vitorino Braga, no bairro Vitorino Braga.",,Arquivada
,,,,,,,,,,
4699,   ,2013,,Requerimento,,Dr. Antônio Aguiar,,"Solicita poda de árvores na rua Vitorino Braga, no bairro Vitorino Braga.",,Arquivada
,,,,,,,,,,
4698,   ,2013,,Requerimento,,Dr. Antônio Aguiar,,"Solicita asfaltamento da rua José da Silva Atalaia, no bairro Recanto dos Lagos.",,Arquivada
,,,,,,,,,,
4697,   ,2013,,Requerimento,,Dr. Antônio Aguiar,,"Solicita conserto da tampa de bueiro na rua Espírito Santo, no Centro.",,Arquivada
,,,,,,,,,,
4696,   ,2013,,Requerimento,,Dr. Antônio Aguiar,,"Solicita conserto da tampa de bueiro na rua Sampaio, no Centro.",,Arquivada
,,,,,,,,,,
4695,   ,2013,,Requerimento,,Dr. Antônio Aguiar,,"Solicita conserto do bueiro da rua José Camilo Camos Neto, no bairro Caiçaras I.",,Arquivada
,,,,,,,,,,
4694,   ,2013,,Requerimento,,Dr. Antônio Aguiar,,Solicita conclusão de parte da iluminação da Igreja Melquita e conclusão da iluminação da praça.,,Arquivada
,,,,,,,,,,
4693,   ,2013,,Requerimento,,Dr. Antônio Aguiar,,"Solicita junto a Cesama, reparo na rede pluvial na rua Henrique Burnier no bairro Mariano Procópio.",,Arquivada
,,,,,,,,,,
4692,   ,2013,,Requerimento,,Luiz Otávio Fernandes Coelho - Pardal,,Solicita possibilidade de atribuir a ponte que está sendo construída na região Nordeste o nome de Ponte Norma Geralda Riani.,,Arquivada
,,,,,,,,,,
4688,   ,2013,,Requerimento,,"Isauro Calais, Ana Rossignoli, Vagner de Oliveira, Rodrigo Mattos",,Solicitautilizaçã do Plenário para realização de reunião com vereadores representantes de Câmaras das capitais brasileiras.,,Arquivada
,,,,,,,,,,
4686,   ,2013,,Requerimento,,Júlio Gasparette,,Solicita estudo para implantação de redutor de velocidade no Trevo de Caxambu na BR 040.,,Arquivada
,,,,,,,,,,
4685,   ,2013,,Requerimento,,Júlio Gasparette,,Solicita estudo de revisão das faixas de pedestres de várias ruas do Centro.,,Arquivada
,,,,,,,,,,
4684,   ,2013,,Requerimento,,Júlio Gasparette,,"Solicita asfaltamento na rua João Pedro da Costa, no bairro Nova Era I.",,Arquivada
,,,,,,,,,,
4683,   ,2013,,Requerimento,,Júlio Gasparette,,Solicita estudo de revisão da faixa de pedestres da rua Morais e Castro.,,Arquivada
,,,,,,,,,,
4682,   ,2013,,Requerimento,,Júlio Gasparette,,Solicita revitalizaçãodo campo de futebol do bairro São Damião.,,Arquivada
,,,,,,,,,,
4681,   ,2013,,Requerimento,,Júlio Gasparette,,"Solicita limpeza e capina das ruas Dr. Abílio de Abreu, Tenente Coronel Soares e Vera Consuelo Nascimento, no bairro Vila Ideal.",,Arquivada
,,,,,,,,,,
4680,   ,2013,,Requerimento,,Júlio Gasparette,,"Solicita substituição de tampas danificadas das bocas de lobo da rua Agostinho de Castro, no bairro Vila ideal.",,Arquivada
,,,,,,,,,,
4679,   ,2013,,Requerimento,,Júlio Gasparette,,"Solicita asfaltamento na rua Augusto dos Anjos, no bairro Nova Era I.",,Arquivada
,,,,,,,,,,
4678,   ,2013,,Requerimento,,Júlio Gasparette,,"Solicita limpeza e reparos nas bocas de lobo das ruas Agostinho de Castro, Dr. Abilio de Abreu, Tenente Coronel Soares e Vera Consuelo Nascimento, no bairro Vila Ideal.",,Arquivada
,,,,,,,,,,
4677,   ,2013,,Requerimento,,Júlio Gasparette,,"Solicita fiscalização nos locais de embarque e desmbarque, na rua Santos Dumont e Shoppings Independência e Alameda.",,Arquivada
,,,,,,,,,,
4676,   ,2013,,Requerimento,,Júlio Gasparette,,"Solicita asfaltamento na rua Nicolino Baldi, no bairro Nova Era I.",,Arquivada
,,,,,,,,,,
4675,   ,2013,,Requerimento,,Júlio Gasparette,,"Solicita asfaltamento na rua Américo Pernisa Silva, no bairro Nova Era I.",,Arquivada
,,,,,,,,,,
4674,   ,2013,,Requerimento,,Júlio Gasparette,,"Solicita asfaltamento na rua Comandante Geraldo Berg, no bairro Nova Era I.",,Arquivada
,,,,,,,,,,
4673,   ,2013,,Requerimento,,,,"Solicita instalação de faixa de pedestres e estudo para instalação de semáforo na Avenida Brasil, no bairro Nova Era I.",,Em Tramitação
,,,,,,,,,,
4672,   ,2013,,Requerimento,,Júlio Gasparette,,"Solicita asfaltamento da rua Altivo Militão, no bairro Nova Era I.",,Arquivada
,,,,,,,,,,
4671,   ,2013,,Requerimento,,Júlio Gasparette,,"Solicita colocação de placas de início e final dOS pontos de taxis 16, Alameda,50,PA 34, e PA Livre na Americo Lobo",,Arquivada
,,,,,,,,,,
4670,   ,2013,,Requerimento,,Júlio Gasparette,,"Solicita operação tapa buraco nas ruas Dr. Abílio de Abreu e Vera Consuelo Nascimento, no bairro Vila ideal.",,Arquivada
,,,,,,,,,,
4669,   ,2013,,Requerimento,,Júlio Gasparette,,"Solicita estudo para implantação de redutor de velocidade na rua Dr. Abíliio de Abreu, no bairro Vila Ideal.",,Arquivada
,,,,,,,,,,
4668,   ,2013,,Requerimento,,Júlio Gasparette,,"Solicita reforma das UBS dos bairros Humaitá, Paula LIma, rosári de Minas , Santa Cruz e Nova Era II.",,Arquivada
,,,,,,,,,,
4667,   ,2013,,Requerimento,,Wanderson Castelar,,"Solicita junto a EMPAV recuperação do asfalto do Conjunto Habitacional Miguel Marinho, na região de Benfica.",,Arquivada
,,,,,,,,,,
4666,   ,2013,,Requerimento,,Wanderson Castelar,,"Solicita recuperação de bocas de lobo, no bairro Santa Terezinha.",,Arquivada
,,,,,,,,,,
4665,   ,2013,,Requerimento,,Betão,,Solicita a Secretaria de Atividades Urbanas fiscalização no cumprimento da Lei nº 12667/2012.,,Arquivada
,,,,,,,,,,
4664,   ,2013,,Requerimento,,Betão,,"Solicita instalação de quebra molas na Rua Professora Carolina Coelho, no Bairro Granbery.",,Arquivada
,,,,,,,,,,
4663,   ,2013,,Requerimento,,Betão,,"Solicita faixa de pedestre, implantação de semafóro ou redutor de velocidade,na Avenida Brasil no Bairro Cerâmica.",,Arquivada
,,,,,,,,,,
4662,   ,2013,,Requerimento,,Betão,,"Solicita reformas na quadra da Avenida Cantor Orlando Silva, no bairro Barbosa Lage.",,Arquivada
,,,,,,,,,,
4661,   ,2013,,Requerimento,,Betão,,"Solicita refletores na quadra da Avenida Cantor Orlando Silva, no bairro Barbosa Lage.",,Arquivada
,,,,,,,,,,
4660,   ,2013,,Requerimento,,João do Joaninho,,Solicita limpeza da estrada do Bairro Caeté.,,Arquivada
,,,,,,,,,,
4659,   ,2013,,Requerimento,,João do Joaninho,,"Solicita iluminação para rua Edmundo Schmidt, no bairro Morada do Serro - São Pedro.",,Arquivada
,,,,,,,,,,
4658,   ,2013,,Requerimento,,João do Joaninho,,"Solicita construção de escadão na rua Íris Maetrini, no bairro Santa Cecília.",,Arquivada
,,,,,,,,,,
4657,   ,2013,,Requerimento,,João do Joaninho,,"Solicita construção da rede de água pluvial na rua Santa Lucia, no bairro Grama.",,Arquivada
,,,,,,,,,,
4656,   ,2013,,Requerimento,,João do Joaninho,,"Solicita construção de boca de lobo na Avenida Presidente Costa e Silva, no bairro São Pedro.",,Arquivada
,,,,,,,,,,
4655,   ,2013,,Requerimento,,Chico Evangelista,,Solicita junto a EMPAV recapeamento asfáltico nas ruas do bairro Barbosa Lage.,,Arquivada
,,,,,,,,,,
4654,   ,2013,,Requerimento,,Chico Evangelista,,"Solicita junto a EMPAV, asfaltamento da rua das Agulhas Negras que liga o Monte Castelo ao bairro Parque das Águas.",,Arquivada
,,,,,,,,,,
4653,   ,2013,,Requerimento,,Chico Evangelista,,"Solicita junto a Secretaria de Obras, reforma dos escadões do bairro Jardim Natal.",,Arquivada
,,,,,,,,,,
4652,   ,2013,,Requerimento,,Chico Evangelista,,"Solicita junto a EMPAV asfaltamento da rua Geraldo Albano de Fernandes, no bairro Cidade do Sol.",,Arquivada
,,,,,,,,,,
4651,   ,2013,,Requerimento,,Chico Evangelista,,"Solicita construção de uma quadra poliesportiva na Escola Municipal Cecília Meireles, no bairro Nova Era I.",,Arquivada
,,,,,,,,,,
4650,   ,2013,,Requerimento,,Chico Evangelista,,"Solicita junto a Empav recapeamento asfáltico nas ruas Cidade do Sol e José Teixeira da Silva, no bairro Cidade do Sol.",,Arquivada
,,,,,,,,,,
4649,   ,2013,,Requerimento,,Chico Evangelista,,"Solicita junto a Secretaria de Obras, reforma dos escadões do bairro Esplanada.",,Arquivada
,,,,,,,,,,
4648,   ,2013,,Requerimento,,Chico Evangelista,,"Solicita junto a Secretaria de Obras, placas na passagem de pedestres e cosnertos nas grades de segurança no Viaduto Ramires Gonçalves, no bairro Cerâmica.",,Arquivada
,,,,,,,,,,
4647,   ,2013,,Requerimento,,Cido Reis,,"Solicita junto a Cesama, drenagem de águas pluviais na Várzea Benfica, no bairro Benfica",,Arquivada
,,,,,,,,,,
4646,   ,2013,,Requerimento,,Cido Reis,,"Solicita junto a Empav, pavimento asfáltico no Residencial Nova Benfica, no Bairro Nova Benfica.",,Arquivada
,,,,,,,,,,
4645,   ,2013,,Requerimento,,André Mariano,,"Solicita conserto no asfalto da Avenida Governador Valadares, no bairro Manoel Honório,",,Arquivada
,,,,,,,,,,
4644,   ,2013,,Requerimento,,André Mariano,,Solicita instalação de iluminação no bairro Benfica.,,Arquivada
,,,,,,,,,,
4643,   ,2013,,Requerimento,,André Mariano,,Solicita operação tapa buracos na estrada que liga a BR-040 ao Bairro Dias tavares.,,Arquivada
,,,,,,,,,,
4642,   ,2013,,Requerimento,,Luiz Otávio Fernandes Coelho - Pardal,,"Solicita junto a EMPAV, recapeamento asfáltico na rua José Miguel Mansur, no bairro Cascatinha.",,Arquivada
,,,,,,,,,,
4640,   ,2013,,Requerimento,,Júlio Gasparette,,"Solicita asfaltamento na rua Aristóteles Fabrino, no bairro Previdenciários.",,Arquivada
,,,,,,,,,,
4639,   ,2013,,Requerimento,,Júlio Gasparette,,"Solicita asfaltamento da rua Professor Irineu de Paula, no bairro Previdenciários.",,Arquivada
,,,,,,,,,,
4638,   ,2013,,Requerimento,,Júlio Gasparette,,"Solicita asfaltamento da rua E, no bairro Previdenciários.",,Arquivada
,,,,,,,,,,
4637,   ,2013,,Requerimento,,Júlio Gasparette,,"Solicita operação tapa buraco na rua Otávio Pereira Torres, no bairro Bonfim.",,Arquivada
,,,,,,,,,,
4636,   ,2013,,Requerimento,,Júlio Gasparette,,"Solicita análise laboratorial da água da mina na rua Hômonima, no bairro São Tarcísio.",,Arquivada
,,,,,,,,,,
4635,   ,2013,,Requerimento,,Júlio Gasparette,,"Solicita capina e limpeza da rua João Luiz Alves, no bairro Vila Ideal.",,Arquivada
,,,,,,,,,,
4634,   ,2013,,Requerimento,,Júlio Gasparette,,"Solicita fiscalização e notificação dos terrenos da rua João Luiz Alves, no bairro Vila ideal.",,Arquivada
,,,,,,,,,,
4633,   ,2013,,Requerimento,,Júlio Gasparette,,"Solicita operação tapa buraco na rua Otávio Pereira Torres, no bairro Marumbi.",,Arquivada
,,,,,,,,,,
4632,   ,2013,,Requerimento,,Júlio Gasparette,,"Solicita instalação de placa de proibido jogar lixo e entulhos na rua João Luiz Alves , no bairro Vila Ideal.",,Arquivada
,,,,,,,,,,
4631,   ,2013,,Requerimento,,Júlio Gasparette,,"Solicita substituição de luminárias queimadas na rua João Luiz Alves, no bairro Vila Ideal.",,Arquivada
,,,,,,,,,,
4630,   ,2013,,Requerimento,,Júlio Gasparette,,Solicita asfaltamento da travessa que liga a rua Adriano Coutinho ao Granjeamento dos Previdenciáriios.,,Arquivada
,,,,,,,,,,
4629,   ,2013,,Requerimento,,Júlio Gasparette,,"Solicita asfaltamento da rua Adriano Coutinho, no bairro Previdenciários.",,Arquivada
,,,,,,,,,,
4628,   ,2013,,Requerimento,,Júlio Gasparette,,"Solicita asfaltamento na rua Waldemar Skoralick, no bairro Previdenciários.",,Arquivada
,,,,,,,,,,
4627,   ,2013,,Requerimento,,Júlio Gasparette,,"Solicita substituição da tampa e colocação de grade na boca de lobo da rua Carolina de Assis, no bairro Manoel Honório.",,Arquivada
,,,,,,,,,,
4626,   ,2013,,Requerimento,,Júlio Gasparette,,"Solicita limpeza e capina da rua Agostinho de Castro, no bairro Vila Ideal.",,Arquivada
,,,,,,,,,,
4625,   ,2013,,Requerimento,,Vagner de Oliveira,,Solicita atendimento das reivindicações da Associação de Moradores da Comunidade do bairro Parque Guarani.,,Arquivada
,,,,,,,,,,
4624,   ,2013,,Requerimento,,Vagner de Oliveira,,Solicita faixa de pedestre na rua Professora Etelvina Faro no bairro Teixeiras.,,Arquivada
,,,,,,,,,,
4623,   ,2013,,Requerimento,,Vagner de Oliveira,,"Solicita faixa de pedestre na rua Nair Furtado de Souza, no bairro Teixeiras.",,Arquivada
,,,,,,,,,,
4622,   ,2013,,Requerimento,,Nilton Militão,,"Solicita operação tapa buracos na rua MIguel Marinho, no bairro Santa Cruz.",,Arquivada
,,,,,,,,,,
4621,   ,2013,,Requerimento,,Nilton Militão,,"Solicita operação tapa buracos na rua Maria da Conceição Marinho, no bairro Santa Cruz.",,Arquivada
,,,,,,,,,,
4620,   ,2013,,Requerimento,,Nilton Militão,,"Solicita operação tapa buracos, na rua Justino Gomes Monteiro no bairro Santa Cruz.",,Arquivada
,,,,,,,,,,
4619,   ,2013,,Requerimento,,Nilton Militão,,"Solicita captação de água pluvial, construção de rede de esgoto e escadão,colocação de postes de iluminação na rua Álvaro Cruz, no bairro Santa Cruz.",,Arquivada
,,,,,,,,,,
4618,   ,2013,,Requerimento,,Nilton Militão,,"Solicita junto a Settra, possibilidade do trânsito passar a ser mão única nas ruas Bezerra de Menezes e Dias da Cruz, no bairro Nova Era.",,Arquivada
,,,,,,,,,,
4617,   ,2013,,Requerimento,,Nilton Militão,,Solicita manutenção das calçadas de pedra portuguesa na Av. Rio Branco no centro.,,Arquivada
,,,,,,,,,,
4616,   ,2013,,Requerimento,,Luiz Otávio Fernandes Coelho - Pardal,,"Solicita instalação de poste na rua Angelino Beligoli, no bairro Filgueiras.",,Arquivada
,,,,,,,,,,
4615,   ,2013,,Requerimento,,Luiz Otávio Fernandes Coelho - Pardal,,"Solicita instalação de poste na rua Rosalina Praxedes de Albuquerque, no bairro Cesário Alvim.",,Arquivada
,,,,,,,,,,
4614,   ,2013,,Requerimento,,Luiz Otávio Fernandes Coelho - Pardal,,Solicita asfaltamento e pavimentação da rua das Calcedônias no bairro Marilândia.,,Arquivada
,,,,,,,,,,
4613,   ,2013,,Requerimento,,Luiz Otávio Fernandes Coelho - Pardal,,"Solicita revitaliação da boca de lobo na rua antonio Tristão, no bairro Bandeirantes.",,Arquivada
,,,,,,,,,,
4612,   ,2013,,Requerimento,,Luiz Otávio Fernandes Coelho - Pardal,,"Solicita instalação de rede de iluminação pública na escada situada na rua João Camilo Torres, no bairro Bandeirantes.",,Arquivada
,,,,,,,,,,
4611,   ,2013,,Requerimento,,Luiz Otávio Fernandes Coelho - Pardal,,"Solicita revitalização das bocas de lobo na rua Leonel Jaguaribe, no bairro Alto Grajaú.",,Arquivada
,,,,,,,,,,
4610,   ,2013,,Requerimento,,Luiz Otávio Fernandes Coelho - Pardal,,"Solicita revitalização das bocas de lobo da rua Alvina Araujo Alves, no bairro alto Grajaú.",,Arquivada
,,,,,,,,,,
4609,   ,2013,,Requerimento,,Luiz Otávio Fernandes Coelho - Pardal,,"Solicita capina e limpeza na rua Alvina Araujo Alves, no bairro Alto Grajaú.",,Arquivada
,,,,,,,,,,
4608,   ,2013,,Requerimento,,Luiz Otávio Fernandes Coelho - Pardal,,Solicita poda de árvores em todas as ruas do bairro Bandeirantes.,,Arquivada
,,,,,,,,,,
4607,   ,2013,,Requerimento,,Luiz Otávio Fernandes Coelho - Pardal,,"Solicita junto a Secretaria de Obras, instalçação de um poste na rua Sérgio Alvim, no bairro Sagrado Coração de Jesus.",,Arquivada
,,,,,,,,,,
4606,   ,2013,,Requerimento,,João do Joaninho,,"Solicita iluminação da travessa Pascoal Lovisi na rua Aurora Torres, no bairro Santa Luzia.",,Arquivada
,,,,,,,,,,
4605,   ,2013,,Requerimento,,João do Joaninho,,Solicita patrolamento da Estrada de ligamento do bairro Recanto dos Buggers ao bairro Amazonas.,,Arquivada
,,,,,,,,,,
4604,   ,2013,,Requerimento,,João do Joaninho,,Solicita iluminação da rua Teodorico Assis no bairro Nossa Senhora Aparecida.,,Arquivada
,,,,,,,,,,
4603,   ,2013,,Requerimento,,João do Joaninho,,"Solicita conserto de um bueiro na rua Evaristo da Veiga, no bairro Benfica.",,Arquivada
,,,,,,,,,,
4602,   ,2013,,Requerimento,,João do Joaninho,,Solicita patrolamento e colocação de escória na rua Arco Íris no bairro Recanto dos Lagos,,Arquivada
,,,,,,,,,,
4601,   ,2013,,Requerimento,,João do Joaninho,,Solicita limpeza de todas bocas de lobo do bairro Granjas Betânia.,,Arquivada
,,,,,,,,,,
4600,   ,2013,,Requerimento,,João do Joaninho,,"Solicita captação da rede de água e esgoto na rua Joaquim Borges Pereira, no bairro Granjas Betânia.",,Arquivada
,,,,,,,,,,
4599,   ,2013,,Requerimento,,João do Joaninho,,"Solicita implantação de postes de energia e iluminação na rua Olivia do Carmo Mota, no bairro Vila Ideal.",,Arquivada
,,,,,,,,,,
4598,   ,2013,,Requerimento,,João do Joaninho,,"Solicita reparos no escadão da rua Gabriel Rodrigues, no bairro Santa Cecília.",,Arquivada
,,,,,,,,,,
4597,   ,2013,,Requerimento,,João do Joaninho,,"Solicita asfaltamento da rampa que dá acesso a Avenida Ivan Batista Oliveira, no bairro Milho Branco.",,Arquivada
,,,,,,,,,,
4596,   ,2013,,Requerimento,,João do Joaninho,,Solicita colocação de escória na estrada Br-040 no acesso da comunidade de Penido.,,Arquivada
,,,,,,,,,,
4595,   ,2013,,Requerimento,,João do Joaninho,,"Solicita captação de águas pluviais na rua B, no bairro Jardim de Cachoeiras.",,Arquivada
,,,,,,,,,,
4594,   ,2013,,Requerimento,,João do Joaninho,,Solicita implantação de postes de energia elétrica na rua A em Torreões.,,Arquivada
,,,,,,,,,,
4593,   ,2013,,Requerimento,,João do Joaninho,,"Solicita limpeza do córrego da rua Principal, no bairro Rosário de Minas.",,Arquivada
